train_loss_step,train_concept_loss_step,train_task_loss_base_step,train_intervention_loss_step,train_task_loss_rollout_step,train_avg_interventions_step,current_horizon_step,epoch,step,val_loss,val_task_loss,val_concept_loss,train_loss_epoch,train_concept_loss_epoch,train_task_loss_base_epoch,train_intervention_loss_epoch,train_task_loss_rollout_epoch,train_avg_interventions_epoch,current_horizon_epoch
,,,,,,,14,194,,,,inf,0.3656803071498871,1.8659794330596924,inf,3.782252073287964,2.0,2.144641876220703
inf,0.545707106590271,0.19097957015037537,inf,0.4101766347885132,2.0,2.155365467071533,15,199,,,,,,,,,,
,,,,,,,15,207,3.8285422325134277,3.4009876251220703,0.4275544583797455,,,,,,,
,,,,,,,15,207,,,,inf,0.3981393575668335,1.2776753902435303,inf,2.6649482250213623,2.0,2.155365228652954
inf,0.4691314697265625,2.595924139022827,inf,5.102664947509766,2.0,2.166142225265503,16,209,,,,,,,,,,
inf,0.8281091451644897,2.244229555130005,inf,4.680869102478027,2.0,2.166142225265503,16,219,,,,,,,,,,
,,,,,,,16,220,4.542853355407715,3.6740856170654297,0.8687675595283508,,,,,,,
,,,,,,,16,220,,,,inf,0.5232779383659363,2.0421817302703857,inf,4.281619071960449,2.0,2.166141986846924
inf,0.8207877278327942,5.9223127365112305,inf,35.19172668457031,2.0,2.1769731044769287,17,229,,,,,,,,,,
,,,,,,,17,233,12.06794548034668,11.591320991516113,0.47662341594696045,,,,,,,
,,,,,,,17,233,,,,inf,0.952839732170105,2.9614434242248535,inf,8.639105796813965,2.0,2.1769731044769287
inf,0.7253656983375549,1.2777838706970215,inf,4.8158674240112305,2.0,2.1878578662872314,18,239,,,,,,,,,,
,,,,,,,18,246,5.916027069091797,5.283498287200928,0.6325286626815796,,,,,,,
,,,,,,,18,246,,,,inf,0.7544763088226318,2.597210645675659,inf,6.896080493927002,2.0,2.1878581047058105
inf,0.6285518407821655,1.9297831058502197,inf,5.397871971130371,2.0,2.1987972259521484,19,249,,,,,,,,,,
inf,0.26842865347862244,0.015205085277557373,inf,0.0004283785820007324,2.0,2.1987972259521484,19,259,,,,,,,,,,
,,,,,,,19,259,4.832174301147461,4.431732177734375,0.400441974401474,,,,,,,
,,,,,,,19,259,,,,inf,0.5561054944992065,1.527604103088379,inf,3.330467700958252,2.0,2.1987972259521484
inf,0.24222669005393982,2.6007487773895264,inf,4.350912094116211,2.0,2.2097911834716797,20,269,,,,,,,,,,
,,,,,,,20,272,5.033988952636719,4.787380218505859,0.24660880863666534,,,,,,,
,,,,,,,20,272,,,,inf,0.2892981767654419,1.3969297409057617,inf,2.990198850631714,2.0,2.2097911834716797
inf,0.4675174057483673,0.37611544132232666,inf,0.9917572736740112,2.0,2.2208402156829834,21,279,,,,,,,,,,
,,,,,,,21,285,4.612929821014404,3.725410223007202,0.8875192403793335,,,,,,,
,,,,,,,21,285,,,,inf,0.43794339895248413,1.220076084136963,inf,2.1413838863372803,2.0,2.2208402156829834
inf,1.247483730316162,4.947350025177002,inf,11.555269241333008,2.0,2.2319443225860596,22,289,,,,,,,,,,
,,,,,,,22,298,4.205543041229248,3.283343553543091,0.9221994876861572,,,,,,,
,,,,,,,22,298,,,,inf,1.1168498992919922,2.8936500549316406,inf,5.779574871063232,2.0,2.2319445610046387
inf,0.881778359413147,1.0454318523406982,inf,1.8160746097564697,2.0,2.2431039810180664,23,299,,,,,,,,,,
inf,0.589885950088501,1.0077574253082275,inf,1.2423663139343262,2.0,2.2431039810180664,23,309,,,,,,,,,,
,,,,,,,23,311,4.300426483154297,3.655885696411133,0.6445401310920715,,,,,,,
,,,,,,,23,311,,,,inf,0.7314735651016235,1.5691474676132202,inf,3.2425997257232666,2.0,2.2431037425994873
inf,1.001919150352478,2.0719375610351562,inf,4.452244281768799,2.0,2.254319667816162,24,319,,,,,,,,,,
,,,,,,,24,324,5.0567851066589355,4.243714809417725,0.8130705952644348,,,,,,,
,,,,,,,24,324,,,,inf,0.9156836271286011,1.52522611618042,inf,3.1048808097839355,2.0,2.254319906234741
inf,0.773315966129303,2.216386079788208,inf,3.8538801670074463,2.0,2.2655911445617676,25,329,,,,,,,,,,
,,,,,,,25,337,4.246921062469482,3.704345703125,0.5425753593444824,,,,,,,
,,,,,,,25,337,,,,inf,0.6924912929534912,1.2995741367340088,inf,2.272120952606201,2.0,2.2655909061431885
inf,0.4207754135131836,1.6365820169448853,inf,3.9917256832122803,2.0,2.27691912651062,26,339,,,,,,,,,,
inf,0.3430138826370239,1.5558092594146729,inf,2.340482711791992,2.0,2.27691912651062,26,349,,,,,,,,,,
,,,,,,,26,350,4.378195285797119,4.050086975097656,0.32810842990875244,,,,,,,
,,,,,,,26,350,,,,inf,0.43259182572364807,1.1542789936065674,inf,2.207902669906616,2.0,2.276918888092041
25.3995361328125,0.5990148186683655,0.7785402536392212,7.346340179443359,1.982959270477295,2.0,2.2883036136627197,27,359,,,,,,,,,,
,,,,,,,27,363,5.10297966003418,4.370080947875977,0.7328987717628479,,,,,,,
,,,,,,,27,363,,,,inf,0.5090844035148621,1.2750976085662842,inf,2.898930072784424,2.0,2.2883033752441406
inf,0.6689965724945068,0.28533735871315,inf,0.6386904716491699,2.0,2.2997453212738037,28,369,,,,,,,,,,
,,,,,,,28,376,4.191649436950684,3.5648865699768066,0.6267629265785217,,,,,,,
,,,,,,,28,376,,,,inf,0.7326152920722961,1.4467099905014038,inf,2.935124635696411,2.0,2.2997453212738037
inf,0.6466892957687378,2.5837244987487793,inf,6.269502639770508,2.0,2.311244010925293,29,379,,,,,,,,,,
inf,0.43293359875679016,0.03091883659362793,inf,0.5126619338989258,2.0,2.311244010925293,29,389,,,,,,,,,,
,,,,,,,29,389,5.515941619873047,4.9227614402771,0.5931798815727234,,,,,,,
,,,,,,,29,389,,,,inf,0.674692690372467,1.7415235042572021,inf,3.9396607875823975,2.0,2.311244487762451
inf,0.23042882978916168,0.673424482345581,inf,3.7598423957824707,2.0,2.3228001594543457,30,399,,,,,,,,,,
,,,,,,,30,402,5.809505939483643,5.578636169433594,0.23086999356746674,,,,,,,
,,,,,,,30,402,,,,inf,0.4325851500034332,1.5579283237457275,inf,3.8196892738342285,2.0,2.3227999210357666
inf,0.2391299307346344,0.41116732358932495,inf,0.7230629920959473,2.0,2.33441424369812,31,409,,,,,,,,,,
,,,,,,,31,415,5.5025715827941895,4.760572910308838,0.7419989705085754,,,,,,,
,,,,,,,31,415,,,,inf,0.30005311965942383,1.7768850326538086,inf,2.4706456661224365,2.0,2.334414005279541
inf,1.3542768955230713,3.787543535232544,inf,4.937644004821777,2.0,2.346086263656616,32,419,,,,,,,,,,
,,,,,,,32,428,5.131800651550293,3.931828498840332,1.1999722719192505,,,,,,,
,,,,,,,32,428,,,,inf,1.4048359394073486,1.7660274505615234,inf,3.564291000366211,2.0,2.346086263656616
inf,1.2930675745010376,0.9443216323852539,inf,1.7047417163848877,2.0,2.357816696166992,33,429,,,,,,,,,,
inf,0.6289227604866028,0.15349477529525757,inf,0.7795571684837341,2.0,2.357816696166992,33,439,,,,,,,,,,
,,,,,,,33,441,5.149641513824463,4.586645603179932,0.562995970249176,,,,,,,
,,,,,,,33,441,,,,inf,0.8913178443908691,1.0797772407531738,inf,2.4869422912597656,2.0,2.357816696166992
inf,0.4090186655521393,0.9996199607849121,inf,2.245070695877075,2.0,2.369605779647827,34,449,,,,,,,,,,
,,,,,,,34,454,4.836909770965576,4.4750566482543945,0.3618530333042145,,,,,,,
,,,,,,,34,454,,,,inf,0.47024527192115784,0.860589861869812,inf,1.932018756866455,2.0,2.369605779647827
inf,0.36524003744125366,1.0751805305480957,inf,4.314077377319336,2.0,2.3814537525177,35,459,,,,,,,,,,
,,,,,,,35,467,7.184861660003662,6.413834571838379,0.7710273861885071,,,,,,,
,,,,,,,35,467,,,,inf,0.5192310810089111,1.085123062133789,inf,1.7876886129379272,2.0,2.3814539909362793
inf,0.7998740673065186,0.7642726898193359,inf,0.5158371925354004,2.0,2.3933610916137695,36,469,,,,,,,,,,
inf,1.287362813949585,0.9361623525619507,inf,1.3301129341125488,2.0,2.3933610916137695,36,479,,,,,,,,,,
,,,,,,,36,480,5.951221466064453,5.008017539978027,0.9432040452957153,,,,,,,
,,,,,,,36,480,,,,inf,1.0509623289108276,1.3102021217346191,inf,2.0633106231689453,2.0,2.3933606147766113
inf,0.6624905467033386,1.7697160243988037,inf,2.721484661102295,2.0,2.405327796936035,37,489,,,,,,,,,,
,,,,,,,37,493,5.967761039733887,5.492860317230225,0.47490158677101135,,,,,,,
,,,,,,,37,493,,,,inf,0.7679973244667053,1.2927933931350708,inf,2.4649007320404053,2.0,2.405327558517456
inf,0.4852072596549988,0.005230184644460678,inf,0.010069455951452255,2.0,2.4173545837402344,38,499,,,,,,,,,,
,,,,,,,38,506,4.495379447937012,3.9266862869262695,0.5686934590339661,,,,,,,
,,,,,,,38,506,,,,inf,0.5498644709587097,2.407391309738159,inf,4.501854419708252,2.0,2.4173545837402344
inf,0.7617704272270203,0.6944766044616699,inf,3.9140262603759766,2.0,2.429441213607788,39,509,,,,,,,,,,
inf,0.5027998089790344,2.288818359375e-05,inf,9.081535339355469,2.0,2.429441213607788,39,519,,,,,,,,,,
,,,,,,,39,519,4.704444408416748,4.098394870758057,0.606049656867981,,,,,,,
,,,,,,,39,519,,,,inf,0.7602024674415588,1.8128771781921387,inf,4.267545223236084,2.0,2.429441213607788
22.5210018157959,0.5188426375389099,1.9203766584396362,4.674928665161133,6.056997776031494,2.0,2.4415884017944336,40,529,,,,,,,,,,
,,,,,,,40,532,5.114589691162109,4.548089504241943,0.5665000081062317,,,,,,,
,,,,,,,40,532,,,,inf,0.5659488439559937,2.041090250015259,inf,4.120342254638672,2.0,2.4415886402130127
inf,1.0208560228347778,0.495958149433136,inf,2.202157497406006,2.0,2.45379638671875,41,539,,,,,,,,,,
,,,,,,,41,545,5.521024703979492,4.8057475090026855,0.7152770757675171,,,,,,,
,,,,,,,41,545,,,,inf,1.0057578086853027,1.5829956531524658,inf,3.1226370334625244,2.0,2.45379638671875
inf,0.6519150733947754,1.8553978204727173,inf,5.073660850524902,2.0,2.4660654067993164,42,549,,,,,,,,,,
,,,,,,,42,558,4.984475135803223,4.637856960296631,0.3466184139251709,,,,,,,
,,,,,,,42,558,,,,inf,0.5780202150344849,1.538002848625183,inf,2.572017192840576,2.0,2.4660651683807373
inf,0.38109520077705383,0.7880102396011353,inf,1.1965913772583008,2.0,2.478395700454712,43,559,,,,,,,,,,
inf,0.25087058544158936,0.8810722827911377,inf,4.926879405975342,2.0,2.478395700454712,43,569,,,,,,,,,,
,,,,,,,43,571,5.249685287475586,4.997406482696533,0.2522786855697632,,,,,,,
,,,,,,,43,571,,,,inf,0.38515955209732056,2.4053726196289062,inf,4.318904399871826,2.0,2.478395700454712
inf,0.26928800344467163,0.0023008568678051233,inf,1.9439523220062256,2.0,2.4907877445220947,44,579,,,,,,,,,,
,,,,,,,44,584,5.396106719970703,5.083929061889648,0.31217774748802185,,,,,,,
,,,,,,,44,584,,,,inf,0.2806902527809143,1.6885758638381958,inf,3.0802505016326904,2.0,2.4907875061035156
inf,0.30780133605003357,0.3769095540046692,inf,2.3298110961914062,2.0,2.503241539001465,45,589,,,,,,,,,,
,,,,,,,45,597,10.062814712524414,9.562031745910645,0.5007833242416382,,,,,,,
,,,,,,,45,597,,,,inf,0.3776700496673584,0.936208963394165,inf,2.9802846908569336,2.0,2.503241777420044
inf,0.4844164252281189,0.002795077860355377,inf,0.08935441076755524,2.0,2.5157577991485596,46,599,,,,,,,,,,
inf,1.3092390298843384,0.5372140407562256,inf,1.1715681552886963,2.0,2.5157577991485596,46,609,,,,,,,,,,
,,,,,,,46,610,5.4111127853393555,4.381249904632568,1.0298631191253662,,,,,,,
,,,,,,,46,610,,,,inf,0.9024816155433655,1.1471604108810425,inf,3.5558581352233887,2.0,2.5157580375671387
20.96497917175293,0.99442058801651,0.49549663066864014,5.859124183654785,1.8976881504058838,2.0,2.528336524963379,47,619,,,,,,,,,,
,,,,,,,47,623,6.037365436553955,5.2690935134887695,0.7682723999023438,,,,,,,
,,,,,,,47,623,,,,inf,1.2232015132904053,1.23940908908844,inf,3.4123713970184326,2.0,2.5283362865448
inf,0.6890665292739868,0.6673629879951477,inf,1.983407974243164,2.0,2.54097843170166,48,629,,,,,,,,,,
,,,,,,,48,636,4.7678961753845215,4.499762535095215,0.2681339681148529,,,,,,,
,,,,,,,48,636,,,,inf,0.5931437611579895,1.0550882816314697,inf,2.9039828777313232,2.0,2.540978193283081
inf,0.260527104139328,1.1061228513717651,inf,2.7396793365478516,2.0,2.553683280944824,49,639,,,,,,,,,,
inf,0.2202165275812149,2.0742416381835938e-05,inf,0.0,2.0,2.553683280944824,49,649,,,,,,,,,,
,,,,,,,49,649,5.140805721282959,4.863150596618652,0.27765560150146484,,,,,,,
,,,,,,,49,649,,,,inf,0.2692500948905945,1.118011236190796,inf,2.456005811691284,2.0,2.5536835193634033
inf,0.3373373746871948,0.3145724833011627,inf,0.016990724951028824,2.0,2.5664515495300293,50,659,,,,,,,,,,
,,,,,,,50,662,14.560135841369629,14.128532409667969,0.4316030740737915,,,,,,,
,,,,,,,50,662,,,,inf,0.33632978796958923,0.9811539649963379,inf,2.2129101753234863,2.0,2.5664517879486084
inf,0.8256709575653076,1.6672115325927734,inf,4.714998245239258,2.0,2.5792839527130127,51,669,,,,,,,,,,
,,,,,,,51,675,12.226201057434082,10.390693664550781,1.8355083465576172,,,,,,,
,,,,,,,51,675,,,,inf,0.9924945831298828,1.4247703552246094,inf,3.680607318878174,2.0,2.579284191131592
inf,2.2483861446380615,0.35263296961784363,inf,0.6844521760940552,2.0,2.5921802520751953,52,679,,,,,,,,,,
,,,,,,,52,688,6.451326847076416,5.124401569366455,1.3269257545471191,,,,,,,
,,,,,,,52,688,,,,inf,2.2108328342437744,1.0410703420639038,inf,1.833904504776001,2.0,2.5921802520751953
inf,1.7343041896820068,0.5458447933197021,inf,0.3269912898540497,2.0,2.6051411628723145,53,689,,,,,,,,,,
inf,1.648496150970459,1.317408561706543,inf,1.9431967735290527,2.0,2.6051411628723145,53,699,,,,,,,,,,
,,,,,,,53,701,4.9346513748168945,4.072718620300293,0.861933171749115,,,,,,,
,,,,,,,53,701,,,,inf,1.3792325258255005,1.251665472984314,inf,1.8650743961334229,2.0,2.6051409244537354
inf,0.5783171057701111,1.2224169969558716,inf,3.296593189239502,2.0,2.618166923522949,54,709,,,,,,,,,,
,,,,,,,54,714,10.396976470947266,9.989181518554688,0.40779492259025574,,,,,,,
,,,,,,,54,714,,,,inf,0.67503422498703,0.9905834197998047,inf,2.5804038047790527,2.0,2.6181671619415283
inf,0.50580894947052,1.8782541751861572,inf,4.140451431274414,2.0,2.6312577724456787,55,719,,,,,,,,,,
,,,,,,,55,727,9.159158706665039,8.767168998718262,0.391989529132843,,,,,,,
,,,,,,,55,727,,,,inf,0.41917675733566284,1.3612843751907349,inf,4.396317481994629,2.0,2.6312577724456787
inf,0.48248547315597534,2.8670742511749268,inf,6.299724102020264,2.0,2.644413948059082,56,729,,,,,,,,,,
inf,0.256276935338974,0.3867267966270447,inf,3.131032943725586,2.0,2.644413948059082,56,739,,,,,,,,,,
,,,,,,,56,740,4.860671520233154,4.614470958709717,0.24620094895362854,,,,,,,
,,,,,,,56,740,,,,inf,0.3734438419342041,1.2644836902618408,inf,3.072258710861206,2.0,2.644413471221924
inf,0.31141602993011475,0.028978785499930382,inf,0.0035159634426236153,2.0,2.6576361656188965,57,749,,,,,,,,,,
,,,,,,,57,753,6.048732757568359,5.792238235473633,0.25649502873420715,,,,,,,
,,,,,,,57,753,,,,inf,0.26116830110549927,1.169058084487915,inf,2.998199462890625,2.0,2.6576364040374756
inf,0.5033003687858582,0.5095689296722412,inf,1.621673583984375,2.0,2.670924186706543,58,759,,,,,,,,,,
,,,,,,,58,766,6.761598110198975,5.9886555671691895,0.7729416489601135,,,,,,,
,,,,,,,58,766,,,,inf,0.5291252732276917,1.0801526308059692,inf,2.207603931427002,2.0,2.670924663543701
inf,1.0061057806015015,0.1551060676574707,inf,0.9614089131355286,2.0,2.684278964996338,59,769,,,,,,,,,,
17.146329879760742,0.9223729968070984,0.0,5.407985687255859,0.0,2.0,2.684278964996338,59,779,,,,,,,,,,
,,,,,,,59,779,7.199429035186768,6.605138778686523,0.5942902565002441,,,,,,,
,,,,,,,59,779,,,,inf,0.9509826898574829,1.0380833148956299,inf,1.8261256217956543,2.0,2.684278726577759
inf,0.2721099257469177,0.004477262496948242,inf,1.1289335489273071,2.0,2.697700262069702,60,789,,,,,,,,,,
,,,,,,,60,792,7.735506057739258,7.4439191818237305,0.2915862798690796,,,,,,,
,,,,,,,60,792,,,,inf,0.489358127117157,0.6545568108558655,inf,1.7674453258514404,2.0,2.697700023651123
inf,0.24021439254283905,0.6047947406768799,inf,1.507431149482727,2.0,2.711188793182373,61,799,,,,,,,,,,
,,,,,,,61,805,12.875330924987793,12.561010360717773,0.31432008743286133,,,,,,,
,,,,,,,61,805,,,,inf,0.31292542815208435,0.7023505568504333,inf,1.4360287189483643,2.0,2.711188793182373
inf,0.2919714152812958,0.2640025019645691,inf,0.1642405241727829,2.0,2.7247447967529297,62,809,,,,,,,,,,
,,,,,,,62,818,9.603865623474121,9.21288013458252,0.39098575711250305,,,,,,,
,,,,,,,62,818,,,,inf,0.353867769241333,0.685337245464325,inf,1.8384218215942383,2.0,2.7247445583343506
inf,0.5376496911048889,1.3138599395751953,inf,0.767176628112793,2.0,2.738368511199951,63,819,,,,,,,,,,
inf,0.3803173303604126,0.3426089882850647,inf,0.3074708580970764,2.0,2.738368511199951,63,829,,,,,,,,,,
,,,,,,,63,831,8.2081298828125,7.799378871917725,0.4087512493133545,,,,,,,
,,,,,,,63,831,,,,inf,0.43305957317352295,1.1329941749572754,inf,0.9385745525360107,2.0,2.7383687496185303
inf,0.4921305477619171,0.4509987533092499,inf,0.2423112392425537,2.0,2.7520604133605957,64,839,,,,,,,,,,
,,,,,,,64,844,9.414214134216309,8.94783878326416,0.46637460589408875,,,,,,,
,,,,,,,64,844,,,,inf,0.5057008266448975,1.1666486263275146,inf,1.7134979963302612,2.0,2.7520604133605957
inf,0.6267853379249573,0.10879597812891006,inf,0.0008608492207713425,2.0,2.7658205032348633,65,849,,,,,,,,,,
,,,,,,,65,857,11.8192777633667,11.12296199798584,0.696315586566925,,,,,,,
,,,,,,,65,857,,,,inf,0.6020046472549438,0.7062801122665405,inf,1.6903856992721558,2.0,2.765820026397705
inf,0.6927233934402466,0.007225144654512405,inf,1.396585464477539,2.0,2.7796497344970703,66,859,,,,,,,,,,
inf,1.4465957880020142,1.5819746255874634,inf,2.950951099395752,2.0,2.7796497344970703,66,869,,,,,,,,,,
,,,,,,,66,870,7.358921051025391,6.2170281410217285,1.1418931484222412,,,,,,,
,,,,,,,66,870,,,,inf,1.0689172744750977,0.5793293714523315,inf,2.4348859786987305,2.0,2.7796499729156494
inf,0.7058672904968262,0.7353401184082031,inf,0.5913540124893188,2.0,2.7935478687286377,67,879,,,,,,,,,,
,,,,,,,67,883,10.836374282836914,10.197453498840332,0.6389212608337402,,,,,,,
,,,,,,,67,883,,,,inf,0.9948760271072388,0.6884950995445251,inf,1.4649900197982788,2.0,2.793548345565796
inf,0.8981720209121704,0.6896613836288452,inf,1.0074052810668945,2.0,2.8075156211853027,68,889,,,,,,,,,,
,,,,,,,68,896,8.165465354919434,6.966756820678711,1.1987076997756958,,,,,,,
,,,,,,,68,896,,,,inf,1.0594881772994995,1.1297439336776733,inf,2.0355584621429443,2.0,2.807515859603882
19.588945388793945,1.3345280885696411,0.34293287992477417,5.9695539474487305,0.002823103917762637,2.0,2.8215532302856445,69,899,,,,,,,,,,
16.886951446533203,1.551481008529663,0.0,4.5364274978637695,1.7261879444122314,2.0,2.8215532302856445,69,909,,,,,,,,,,
,,,,,,,69,909,9.22450065612793,8.050393104553223,1.174107313156128,,,,,,,
,,,,,,,69,909,,,,inf,1.407177448272705,1.3963382244110107,inf,2.8950605392456055,2.0,2.8215529918670654
inf,0.5146896243095398,0.00026179850101470947,inf,2.2293100357055664,2.0,2.8356611728668213,70,919,,,,,,,,,,
,,,,,,,70,922,6.702398300170898,6.302006244659424,0.40039190649986267,,,,,,,
,,,,,,,70,922,,,,inf,1.0150630474090576,0.7549415826797485,inf,2.174590826034546,2.0,2.8356611728668213
inf,0.33235684037208557,0.3921477794647217,inf,0.029214555397629738,2.0,2.849839448928833,71,929,,,,,,,,,,
,,,,,,,71,935,6.647350788116455,6.3980913162231445,0.24925963580608368,,,,,,,
,,,,,,,71,935,,,,inf,0.340608686208725,1.3323668241500854,inf,2.8834216594696045,2.0,2.849839925765991
inf,0.24381142854690552,0.670311450958252,inf,1.1179423332214355,2.0,2.864088535308838,72,939,,,,,,,,,,
,,,,,,,72,948,17.724468231201172,16.969425201416016,0.7550444602966309,,,,,,,
,,,,,,,72,948,,,,inf,0.4775887429714203,1.162541151046753,inf,2.3162941932678223,2.0,2.864088296890259
inf,0.8860862255096436,1.1601085662841797,inf,2.3272852897644043,2.0,2.878408908843994,73,949,,,,,,,,,,
inf,0.7832514643669128,0.0,inf,0.0,2.0,2.878408908843994,73,959,,,,,,,,,,
,,,,,,,73,961,21.849519729614258,21.28343963623047,0.5660800933837891,,,,,,,
,,,,,,,73,961,,,,inf,0.885263979434967,1.092867136001587,inf,4.016615867614746,2.0,2.878408908843994
inf,1.3975954055786133,1.9213032722473145,inf,1.4204449653625488,2.0,2.89280104637146,74,969,,,,,,,,,,
,,,,,,,74,974,8.409769058227539,7.531235694885254,0.8785337209701538,,,,,,,
,,,,,,,74,974,,,,inf,1.081524133682251,1.4138017892837524,inf,2.5123260021209717,2.0,2.892800807952881
inf,1.0371333360671997,5.165582180023193,inf,5.444835662841797,2.0,2.9072649478912354,75,979,,,,,,,,,,
,,,,,,,75,987,15.121984481811523,14.00044059753418,1.121543526649475,,,,,,,
,,,,,,,75,987,,,,inf,1.186952829360962,3.0498244762420654,inf,5.954934597015381,2.0,2.9072649478912354
inf,1.1273871660232544,2.166567325592041,inf,8.421751022338867,2.0,2.9218013286590576,76,989,,,,,,,,,,
