train_loss_step,train_concept_loss_step,train_task_loss_step,epoch,step,val_loss,val_concept_loss,val_task_loss,train_loss_epoch,train_concept_loss_epoch,train_task_loss_epoch
,,,14,239,5.683968544006348,0.1151750460267067,5.568793773651123,,,
,,,14,239,,,,6.163880825042725,0.23431426286697388,5.929565906524658
6.0597100257873535,0.2494421899318695,5.810267925262451,15,249,,,,,,
,,,15,255,5.465983867645264,0.12345481663942337,5.342529773712158,,,
,,,15,255,,,,5.963171482086182,0.23597204685211182,5.727199554443359
5.723505020141602,0.24568821489810944,5.477816581726074,16,259,,,,,,
6.015600204467773,0.22003473341464996,5.795565605163574,16,269,,,,,,
,,,16,271,5.2294440269470215,0.11365727335214615,5.115787029266357,,,
,,,16,271,,,,5.758524417877197,0.23350457847118378,5.52501916885376
4.637511253356934,0.12873002886772156,4.508781433105469,17,279,,,,,,
,,,17,287,5.015881538391113,0.12041234970092773,4.895469665527344,,,
,,,17,287,,,,5.562863826751709,0.23224525153636932,5.330618858337402
4.779157638549805,0.18460601568222046,4.5945515632629395,18,289,,,,,,
4.925501823425293,0.2121998518705368,4.713302135467529,18,299,,,,,,
,,,18,303,4.803707122802734,0.11634721606969833,4.687359809875488,,,
,,,18,303,,,,5.367511749267578,0.233737513422966,5.133773326873779
4.499119281768799,0.1917647421360016,4.30735445022583,19,309,,,,,,
3.4303078651428223,0.11570322513580322,3.3146047592163086,19,319,,,,,,
,,,19,319,4.592101573944092,0.11805299669504166,4.474048614501953,,,
,,,19,319,,,,5.179477214813232,0.23429636657238007,4.945181369781494
4.193180084228516,0.18040552735328674,4.012774467468262,20,329,,,,,,
,,,20,335,4.369692325592041,0.11055587977170944,4.259136199951172,,,
,,,20,335,,,,4.986074447631836,0.23113922774791718,4.754935264587402
4.717442512512207,0.24481382966041565,4.472628593444824,21,339,,,,,,
4.5400710105896,0.18997448682785034,4.350096702575684,21,349,,,,,,
,,,21,351,4.159775733947754,0.11311101913452148,4.046664237976074,,,
,,,21,351,,,,4.800285339355469,0.22911857068538666,4.5711669921875
5.505393028259277,0.28238755464553833,5.223005294799805,22,359,,,,,,
,,,22,367,3.9714250564575195,0.11591390520334244,3.855510950088501,,,
,,,22,367,,,,4.6234354972839355,0.23271490633487701,4.390721321105957
3.3811075687408447,0.2697155475616455,3.111392021179199,23,369,,,,,,
3.546325445175171,0.22385577857494354,3.322469711303711,23,379,,,,,,
,,,23,383,3.783454656600952,0.11275690048933029,3.6706976890563965,,,
,,,23,383,,,,4.456064224243164,0.2319263070821762,4.224138259887695
4.503793239593506,0.2278890162706375,4.275904178619385,24,389,,,,,,
6.118765830993652,0.20586560666561127,5.912900447845459,24,399,,,,,,
,,,24,399,3.6104016304016113,0.11459077894687653,3.4958107471466064,,,
,,,24,399,,,,4.294728755950928,0.23163814842700958,4.063090801239014
2.3639168739318848,0.15505170822143555,2.208865165710449,25,409,,,,,,
,,,25,415,3.4512929916381836,0.11184553802013397,3.3394477367401123,,,
,,,25,415,,,,4.149003028869629,0.23127810657024384,3.917724847793579
3.0711095333099365,0.2101888209581375,2.8609206676483154,26,419,,,,,,
4.190620422363281,0.23572206497192383,3.9548981189727783,26,429,,,,,,
,,,26,431,3.309499740600586,0.1122007966041565,3.1972992420196533,,,
,,,26,431,,,,4.015255928039551,0.23061935603618622,3.7846367359161377
4.587551593780518,0.2973553240299225,4.290196418762207,27,439,,,,,,
,,,27,447,3.1799046993255615,0.11222545802593231,3.0676791667938232,,,
,,,27,447,,,,3.8951480388641357,0.2302643358707428,3.664883613586426
4.029405117034912,0.20744197070598602,3.82196307182312,28,449,,,,,,
3.1611719131469727,0.24052953720092773,2.920642375946045,28,459,,,,,,
,,,28,463,3.064680576324463,0.11040063947439194,2.954279899597168,,,
,,,28,463,,,,3.792289972305298,0.23019272089004517,3.5620973110198975
4.41018009185791,0.26875483989715576,4.141425132751465,29,469,,,,,,
3.603780508041382,0.22749488055706024,3.3762855529785156,29,479,,,,,,
,,,29,479,2.9720354080200195,0.11283254623413086,2.8592028617858887,,,
,,,29,479,,,,3.7001383304595947,0.22987960278987885,3.4702584743499756
4.328941345214844,0.26240354776382446,4.066537857055664,30,489,,,,,,
,,,30,495,2.8884665966033936,0.11123797297477722,2.777228355407715,,,
,,,30,495,,,,3.62847900390625,0.22987259924411774,3.398606538772583
3.4338245391845703,0.2929471731185913,3.1408774852752686,31,499,,,,,,
3.32114577293396,0.2160561978816986,3.1050896644592285,31,509,,,,,,
,,,31,511,2.8219611644744873,0.10967933386564255,2.7122817039489746,,,
,,,31,511,,,,3.564990282058716,0.23127925395965576,3.333711624145508
1.37770676612854,0.14008383452892303,1.2376229763031006,32,519,,,,,,
,,,32,527,2.7658331394195557,0.10868651419878006,2.657146692276001,,,
,,,32,527,,,,3.5142300128936768,0.2301771193742752,3.284052848815918
1.330545425415039,0.14146898686885834,1.1890764236450195,33,529,,,,,,
3.2064356803894043,0.1894564926624298,3.016979217529297,33,539,,,,,,
,,,33,543,2.7194430828094482,0.10839162766933441,2.611051321029663,,,
,,,33,543,,,,3.4741504192352295,0.22971874475479126,3.2444310188293457
3.691472053527832,0.2235511690378189,3.4679207801818848,34,549,,,,,,
6.080441474914551,0.40813177824020386,5.672309875488281,34,559,,,,,,
,,,34,559,2.688917875289917,0.11264824867248535,2.5762696266174316,,,
,,,34,559,,,,3.4440560340881348,0.23217733204364777,3.211878538131714
3.6648635864257812,0.22389675676822662,3.440966844558716,35,569,,,,,,
,,,35,575,2.6630892753601074,0.11399532109498978,2.5490942001342773,,,
,,,35,575,,,,3.419200897216797,0.23121769726276398,3.187983274459839
4.140171527862549,0.22779038548469543,3.9123809337615967,36,579,,,,,,
2.6680846214294434,0.2145853042602539,2.4534993171691895,36,589,,,,,,
,,,36,591,2.6402251720428467,0.11332356184720993,2.5269014835357666,,,
,,,36,591,,,,3.3987133502960205,0.2304522693157196,3.1682612895965576
4.163150787353516,0.2622831165790558,3.900867462158203,37,599,,,,,,
,,,37,607,2.623976707458496,0.11619499325752258,2.507781744003296,,,
,,,37,607,,,,3.386629581451416,0.2325364053249359,3.154092788696289
3.6501286029815674,0.2430153787136078,3.4071133136749268,38,609,,,,,,
1.0858986377716064,0.1398124247789383,0.9460862278938293,38,619,,,,,,
,,,38,623,2.6054368019104004,0.11170567572116852,2.4937312602996826,,,
,,,38,623,,,,3.374112606048584,0.23278282582759857,3.1413300037384033
2.1575138568878174,0.2399464100599289,1.9175673723220825,39,629,,,,,,
0.6400443315505981,0.21693100035190582,0.4231133460998535,39,639,,,,,,
,,,39,639,2.592280626296997,0.11098609864711761,2.481294631958008,,,
,,,39,639,,,,3.3631844520568848,0.23107321560382843,3.1321115493774414
2.5982794761657715,0.2035866230726242,2.394692897796631,40,649,,,,,,
,,,40,655,2.5805275440216064,0.11117861419916153,2.4693491458892822,,,
,,,40,655,,,,3.3539109230041504,0.2301931530237198,3.123717784881592
2.032257080078125,0.14315162599086761,1.8891054391860962,41,659,,,,,,
4.658077239990234,0.27492403984069824,4.383152961730957,41,669,,,,,,
,,,41,671,2.571578025817871,0.1117306798696518,2.4598474502563477,,,
,,,41,671,,,,3.3485395908355713,0.2317652851343155,3.116774320602417
5.24308967590332,0.3572842478752136,4.885805606842041,42,679,,,,,,
,,,42,687,2.5607659816741943,0.10909789055585861,2.4516680240631104,,,
,,,42,687,,,,3.3410589694976807,0.23015178740024567,3.1109073162078857
2.030883312225342,0.16392701864242554,1.8669562339782715,43,689,,,,,,
3.6117188930511475,0.23632578551769257,3.3753931522369385,43,699,,,,,,
,,,43,703,2.5562143325805664,0.11218132823705673,2.444032907485962,,,
,,,43,703,,,,3.3360755443573,0.22932769358158112,3.106747627258301
