train_loss_step,train_concept_loss_step,train_task_loss_step,epoch,step,val_loss,val_concept_loss,val_task_loss,train_loss_epoch,train_concept_loss_epoch,train_task_loss_epoch
2.2197039127349854,0.455398827791214,1.7643051147460938,29,469,,,,,,
3.8419477939605713,0.4536178410053253,3.3883299827575684,29,479,,,,,,
,,,29,479,2.0074753761291504,0.405715674161911,1.601759672164917,,,
,,,29,479,,,,2.182796001434326,0.4367574155330658,1.7460386753082275
1.8640888929367065,0.44178926944732666,1.4222996234893799,30,489,,,,,,
,,,30,495,2.173386573791504,0.402898907661438,1.770487666130066,,,
,,,30,495,,,,2.210355520248413,0.4361879527568817,1.774167537689209
2.564286947250366,0.45099422335624695,2.113292694091797,31,499,,,,,,
1.5127453804016113,0.4337093234062195,1.079035997390747,31,509,,,,,,
,,,31,511,1.997247338294983,0.4025682508945465,1.5946789979934692,,,
,,,31,511,,,,2.191486358642578,0.43436330556869507,1.7571229934692383
0.7484076619148254,0.3923937678337097,0.3560138940811157,32,519,,,,,,
,,,32,527,2.0498106479644775,0.40061789751052856,1.6491928100585938,,,
,,,32,527,,,,2.204789638519287,0.4339728057384491,1.7708169221878052
1.12888503074646,0.39113444089889526,0.7377505302429199,33,529,,,,,,
2.455714464187622,0.43102481961250305,2.0246896743774414,33,539,,,,,,
,,,33,543,2.0359888076782227,0.3981039822101593,1.6378849744796753,,,
,,,33,543,,,,2.1650424003601074,0.43093451857566833,1.7341078519821167
2.1491751670837402,0.4397619366645813,1.7094131708145142,34,549,,,,,,
1.5825542211532593,0.471245139837265,1.1113090515136719,34,559,,,,,,
,,,34,559,2.0222890377044678,0.39660176634788513,1.625687599182129,,,
,,,34,559,,,,2.148192882537842,0.4290581941604614,1.7191345691680908
1.5372157096862793,0.4332910478115082,1.1039246320724487,35,569,,,,,,
,,,35,575,2.0602898597717285,0.3981296420097351,1.662160038948059,,,
,,,35,575,,,,2.1060688495635986,0.42870762944221497,1.6773613691329956
1.7545913457870483,0.43726468086242676,1.3173266649246216,36,579,,,,,,
1.6054024696350098,0.42140334844589233,1.1839990615844727,36,589,,,,,,
,,,36,591,1.980642557144165,0.3967127501964569,1.5839297771453857,,,
,,,36,591,,,,2.115457057952881,0.4284094274044037,1.6870474815368652
2.472860813140869,0.4478205442428589,2.0250403881073,37,599,,,,,,
,,,37,607,2.106919288635254,0.39674437046051025,1.7101746797561646,,,
,,,37,607,,,,2.1447250843048096,0.42966535687446594,1.715059757232666
2.6029882431030273,0.4243035316467285,2.178684711456299,38,609,,,,,,
0.8623206615447998,0.3910358250141144,0.47128480672836304,38,619,,,,,,
,,,38,623,2.0184900760650635,0.39656928181648254,1.6219205856323242,,,
,,,38,623,,,,2.0807902812957764,0.42874613404273987,1.6520440578460693
1.9057188034057617,0.4357253611087799,1.4699934720993042,39,629,,,,,,
0.7172494530677795,0.4367121458053589,0.28053730726242065,39,639,,,,,,
,,,39,639,2.042086124420166,0.3936053216457367,1.648481011390686,,,
,,,39,639,,,,2.1149089336395264,0.4268510937690735,1.6880580186843872
0.9704173803329468,0.41299906373023987,0.5574182868003845,40,649,,,,,,
,,,40,655,2.0342016220092773,0.39312171936035156,1.6410800218582153,,,
,,,40,655,,,,2.0829741954803467,0.4263819456100464,1.6565921306610107
0.8957662582397461,0.3957824409008026,0.49998384714126587,41,659,,,,,,
1.9826185703277588,0.4409310221672058,1.5416874885559082,41,669,,,,,,
,,,41,671,2.0045039653778076,0.39368152618408203,1.610822319984436,,,
,,,41,671,,,,2.0615203380584717,0.4266134798526764,1.6349067687988281
2.556344747543335,0.46607908606529236,2.0902657508850098,42,679,,,,,,
,,,42,687,1.9733768701553345,0.39330580830574036,1.580071210861206,,,
,,,42,687,,,,2.077636480331421,0.4267721474170685,1.6508643627166748
1.627256989479065,0.3901248872280121,1.2371320724487305,43,689,,,,,,
1.7504537105560303,0.4308442771434784,1.3196094036102295,43,699,,,,,,
,,,43,703,2.0816972255706787,0.39135560393333435,1.690341830253601,,,
,,,43,703,,,,2.028730869293213,0.4241181015968323,1.6046124696731567
2.4526987075805664,0.4068430960178375,2.0458555221557617,44,709,,,,,,
1.0838483572006226,0.4421401917934418,0.6417081952095032,44,719,,,,,,
,,,44,719,1.9602962732315063,0.39233529567718506,1.5679610967636108,,,
,,,44,719,,,,2.071380376815796,0.42474403977394104,1.6466363668441772
1.5982767343521118,0.4168208837509155,1.1814558506011963,45,729,,,,,,
,,,45,735,2.0828239917755127,0.39243224263191223,1.6903916597366333,,,
,,,45,735,,,,2.043558120727539,0.4244646430015564,1.619093418121338
1.8711464405059814,0.41627806425094604,1.4548683166503906,46,739,,,,,,
2.1104989051818848,0.4322319030761719,1.6782668828964233,46,749,,,,,,
,,,46,751,2.056488513946533,0.39232566952705383,1.6641628742218018,,,
,,,46,751,,,,2.004383087158203,0.4242483377456665,1.5801345109939575
1.19523024559021,0.4065817594528198,0.7886484861373901,47,759,,,,,,
,,,47,767,2.0841805934906006,0.3906024992465973,1.6935782432556152,,,
,,,47,767,,,,2.0058188438415527,0.42224523425102234,1.5835739374160767
1.4501194953918457,0.3863759934902191,1.0637434720993042,48,769,,,,,,
2.301711320877075,0.428890198469162,1.8728212118148804,48,779,,,,,,
,,,48,783,1.9939390420913696,0.39144688844680786,1.6024922132492065,,,
,,,48,783,,,,1.9734561443328857,0.4228490889072418,1.5506070852279663
1.668165683746338,0.4003555178642273,1.2678101062774658,49,789,,,,,,
3.1467604637145996,0.3649444580078125,2.781816005706787,49,799,,,,,,
,,,49,799,2.1269707679748535,0.39268532395362854,1.734285593032837,,,
,,,49,799,,,,1.9765342473983765,0.42380714416503906,1.5527269840240479
1.5796754360198975,0.4105848968029022,1.1690905094146729,50,809,,,,,,
,,,50,815,1.942539095878601,0.3863450586795807,1.5561939477920532,,,
,,,50,815,,,,2.0681231021881104,0.42386507987976074,1.6442581415176392
3.088477849960327,0.4617365002632141,2.626741409301758,51,819,,,,,,
1.9307422637939453,0.42897433042526245,1.501767873764038,51,829,,,,,,
,,,51,831,1.942129373550415,0.3878735601902008,1.5542558431625366,,,
,,,51,831,,,,1.9524725675582886,0.4214524030685425,1.5310200452804565
2.607438087463379,0.43754327297210693,2.1698946952819824,52,839,,,,,,
,,,52,847,2.0225934982299805,0.3868511915206909,1.6357423067092896,,,
,,,52,847,,,,1.9817866086959839,0.42029035091400146,1.5614962577819824
2.070512056350708,0.4031204879283905,1.6673916578292847,53,849,,,,,,
2.231696605682373,0.41771480441093445,1.8139818906784058,53,859,,,,,,
,,,53,863,1.9422001838684082,0.3864947259426117,1.5557055473327637,,,
,,,53,863,,,,1.974472165107727,0.4205794930458069,1.5538923740386963
2.0715014934539795,0.4164881110191345,1.6550133228302002,54,869,,,,,,
2.060000419616699,0.3814259171485901,1.6785744428634644,54,879,,,,,,
,,,54,879,2.024519443511963,0.38236895203590393,1.6421505212783813,,,
,,,54,879,,,,1.9103471040725708,0.4174027442932129,1.4929444789886475
2.9631457328796387,0.4080214202404022,2.555124282836914,55,889,,,,,,
,,,55,895,2.1158220767974854,0.3847217559814453,1.7311004400253296,,,
,,,55,895,,,,1.9396671056747437,0.4169485867023468,1.5227187871932983
1.4319822788238525,0.417827844619751,1.0141544342041016,56,899,,,,,,
1.8421413898468018,0.44592949748039246,1.396211862564087,56,909,,,,,,
,,,56,911,1.9549766778945923,0.3837684392929077,1.5712082386016846,,,
,,,56,911,,,,1.88496732711792,0.41858264803886414,1.4663844108581543
1.0565924644470215,0.4026646018028259,0.6539278030395508,57,919,,,,,,
,,,57,927,1.9529308080673218,0.3828192949295044,1.5701115131378174,,,
,,,57,927,,,,1.9000624418258667,0.4184705317020416,1.4815917015075684
1.2061980962753296,0.4168919324874878,0.7893061637878418,58,929,,,,,,
1.1491880416870117,0.3976423144340515,0.7515456676483154,58,939,,,,,,
,,,58,943,2.034059762954712,0.38365501165390015,1.650404691696167,,,
,,,58,943,,,,1.9129900932312012,0.41733139753341675,1.49565851688385
1.653834581375122,0.42355483770370483,1.230279803276062,59,949,,,,,,
0.5540801286697388,0.43733927607536316,0.116740882396698,59,959,,,,,,
,,,59,959,2.1290581226348877,0.38589754700660706,1.7431608438491821,,,
,,,59,959,,,,1.842847228050232,0.41653674840927124,1.4263107776641846
3.676623821258545,0.4325348138809204,3.244089126586914,60,969,,,,,,
,,,60,975,1.9954383373260498,0.3849166929721832,1.610521674156189,,,
,,,60,975,,,,1.8825747966766357,0.4181363880634308,1.4644384384155273
1.16067373752594,0.4576251804828644,0.703048586845398,61,979,,,,,,
2.29313063621521,0.39771372079849243,1.8954169750213623,61,989,,,,,,
,,,61,991,2.0375399589538574,0.38820016384124756,1.6493399143218994,,,
,,,61,991,,,,1.9203922748565674,0.4190797507762909,1.5013127326965332
3.1090619564056396,0.45297935605049133,2.6560826301574707,62,999,,,,,,
,,,62,1007,2.429440498352051,0.3897537887096405,2.039686918258667,,,
,,,62,1007,,,,1.9071964025497437,0.419704794883728,1.4874917268753052
1.7641810178756714,0.41738784313201904,1.3467931747436523,63,1009,,,,,,
2.076676845550537,0.41146495938301086,1.6652119159698486,63,1019,,,,,,
,,,63,1023,1.9160690307617188,0.3849720358848572,1.5310969352722168,,,
,,,63,1023,,,,1.8942992687225342,0.419549822807312,1.4747495651245117
2.3715851306915283,0.43310919404029846,1.9384758472442627,64,1029,,,,,,
0.6649612784385681,0.3708445429801941,0.294116735458374,64,1039,,,,,,
,,,64,1039,2.15971040725708,0.382537841796875,1.7771726846694946,,,
,,,64,1039,,,,1.7999082803726196,0.4170195460319519,1.382888674736023
1.428853988647461,0.3999946415424347,1.0288593769073486,65,1049,,,,,,
,,,65,1055,1.9879920482635498,0.380629301071167,1.6073626279830933,,,
,,,65,1055,,,,1.853416919708252,0.41377103328704834,1.4396460056304932
2.1443686485290527,0.43952497839927673,1.7048437595367432,66,1059,,,,,,
2.1455159187316895,0.42230328917503357,1.723212718963623,66,1069,,,,,,
,,,66,1071,1.9369964599609375,0.3800160586833954,1.5569802522659302,,,
,,,66,1071,,,,1.7995712757110596,0.4157187342643738,1.3838526010513306
0.9079216718673706,0.39509448409080505,0.5128271579742432,67,1079,,,,,,
,,,67,1087,2.016298770904541,0.3781040608882904,1.6381945610046387,,,
,,,67,1087,,,,1.7796884775161743,0.4127544164657593,1.3669342994689941
0.9088039994239807,0.410653293132782,0.49815070629119873,68,1089,,,,,,
1.5988621711730957,0.406405508518219,1.192456603050232,68,1099,,,,,,
,,,68,1103,2.0284359455108643,0.377448171377182,1.6509878635406494,,,
,,,68,1103,,,,1.8014335632324219,0.4126655161380768,1.388767957687378
1.5255563259124756,0.40685608983039856,1.1187002658843994,69,1109,,,,,,
2.832381010055542,0.45575612783432007,2.376624822616577,69,1119,,,,,,
,,,69,1119,2.172116279602051,0.37895530462265015,1.7931609153747559,,,
,,,69,1119,,,,1.7435543537139893,0.4127543568611145,1.3308000564575195
1.6223227977752686,0.39119309186935425,1.2311296463012695,70,1129,,,,,,
,,,70,1135,2.0151710510253906,0.37620505690574646,1.6389659643173218,,,
,,,70,1135,,,,1.822219967842102,0.4116348624229431,1.4105851650238037
2.8557071685791016,0.42187565565109253,2.4338314533233643,71,1139,,,,,,
2.4481565952301025,0.43339434266090393,2.0147621631622314,71,1149,,,,,,
,,,71,1151,1.9430487155914307,0.37649497389793396,1.5665535926818848,,,
,,,71,1151,,,,1.7619082927703857,0.412898987531662,1.3490092754364014
1.9974700212478638,0.3961132764816284,1.6013567447662354,72,1159,,,,,,
,,,72,1167,2.153108596801758,0.37836766242980957,1.7747409343719482,,,
,,,72,1167,,,,1.782236099243164,0.41303157806396484,1.3692042827606201
2.2683892250061035,0.4293588399887085,1.8390302658081055,73,1169,,,,,,
0.8397815227508545,0.3906128406524658,0.44916871190071106,73,1179,,,,,,
,,,73,1183,1.9156670570373535,0.3771762549877167,1.538490891456604,,,
,,,73,1183,,,,1.670638918876648,0.4136616885662079,1.2569775581359863
1.5601768493652344,0.4215395748615265,1.1386373043060303,74,1189,,,,,,
3.203150749206543,0.373778373003006,2.8293724060058594,74,1199,,,,,,
,,,74,1199,1.9632394313812256,0.37852683663368225,1.5847126245498657,,,
,,,74,1199,,,,1.7872191667556763,0.41384080052375793,1.3733783960342407
1.2598309516906738,0.4162527918815613,0.8435782194137573,75,1209,,,,,,
,,,75,1215,1.965948462486267,0.37789836525917053,1.5880498886108398,,,
,,,75,1215,,,,1.7318671941757202,0.4145776331424713,1.3172894716262817
0.9831899404525757,0.39954566955566406,0.5836442708969116,76,1219,,,,,,
1.708923578262329,0.427323579788208,1.281599998474121,76,1229,,,,,,
,,,76,1231,2.2216739654541016,0.3770366907119751,1.844637155532837,,,
,,,76,1231,,,,1.695178747177124,0.41341203451156616,1.2817667722702026
1.5031083822250366,0.39521726965904236,1.1078910827636719,77,1239,,,,,,
,,,77,1247,2.0324037075042725,0.37504443526268005,1.6573593616485596,,,
,,,77,1247,,,,1.7451540231704712,0.41108155250549316,1.3340725898742676
1.882456660270691,0.3825756013393402,1.4998810291290283,78,1249,,,,,,
1.7718218564987183,0.410892128944397,1.3609297275543213,78,1259,,,,,,
,,,78,1263,2.0389771461486816,0.37548935413360596,1.6634876728057861,,,
,,,78,1263,,,,1.6839596033096313,0.411984384059906,1.2719753980636597
1.917188048362732,0.40184393525123596,1.5153441429138184,79,1269,,,,,,
0.3712409734725952,0.3520883321762085,0.01915264129638672,79,1279,,,,,,
,,,79,1279,2.0275790691375732,0.37600040435791016,1.6515787839889526,,,
,,,79,1279,,,,1.644708275794983,0.4105338156223297,1.2341748476028442
1.591089129447937,0.42756688594818115,1.1635222434997559,80,1289,,,,,,
,,,80,1295,1.9788436889648438,0.3758894205093384,1.6029542684555054,,,
,,,80,1295,,,,1.6680707931518555,0.4117102324962616,1.256360650062561
2.549710512161255,0.42330843210220337,2.1264021396636963,81,1299,,,,,,
1.0000845193862915,0.40621069073677063,0.5938738584518433,81,1309,,,,,,
,,,81,1311,1.960477352142334,0.3776118755340576,1.5828654766082764,,,
,,,81,1311,,,,1.6422327756881714,0.4139116406440735,1.2283211946487427
1.2771885395050049,0.40163081884384155,0.8755576610565186,82,1319,,,,,,
,,,82,1327,1.9746425151824951,0.37791502475738525,1.5967274904251099,,,
,,,82,1327,,,,1.6421111822128296,0.41508468985557556,1.2270267009735107
0.5613260269165039,0.4157707989215851,0.14555522799491882,83,1329,,,,,,
0.6905792951583862,0.3888722360134125,0.30170702934265137,83,1339,,,,,,
,,,83,1343,2.097175359725952,0.37748467922210693,1.7196905612945557,,,
,,,83,1343,,,,1.6199628114700317,0.41421622037887573,1.2057466506958008
1.7834125757217407,0.41289985179901123,1.3705127239227295,84,1349,,,,,,
4.045390605926514,0.39110270142555237,3.6542880535125732,84,1359,,,,,,
,,,84,1359,1.8879845142364502,0.3738483786582947,1.5141363143920898,,,
,,,84,1359,,,,1.8353363275527954,0.41557708382606506,1.4197595119476318
1.1498584747314453,0.40093064308166504,0.7489277720451355,85,1369,,,,,,
,,,85,1375,1.948545217514038,0.37468600273132324,1.5738590955734253,,,
,,,85,1375,,,,1.6591676473617554,0.4122515618801117,1.2469161748886108
1.147849678993225,0.4138122797012329,0.7340373992919922,86,1379,,,,,,
1.4444984197616577,0.4221452474594116,1.022353172302246,86,1389,,,,,,
,,,86,1391,2.2351763248443604,0.37370234727859497,1.8614741563796997,,,
,,,86,1391,,,,1.556045413017273,0.4109460711479187,1.1450995206832886
1.6098612546920776,0.3980800211429596,1.2117812633514404,87,1399,,,,,,
,,,87,1407,2.0550920963287354,0.37222835421562195,1.682863473892212,,,
,,,87,1407,,,,1.6126784086227417,0.4106237590312958,1.202054738998413
1.6197046041488647,0.3781513273715973,1.2415533065795898,88,1409,,,,,,
0.6532345414161682,0.41009172797203064,0.24314281344413757,88,1419,,,,,,
,,,88,1423,1.8718724250793457,0.36953794956207275,1.502334475517273,,,
,,,88,1423,,,,1.6128100156784058,0.4093615412712097,1.2034484148025513
0.7697232961654663,0.39904046058654785,0.37068280577659607,89,1429,,,,,,
0.39473554491996765,0.36093178391456604,0.03380376100540161,89,1439,,,,,,
,,,89,1439,1.8841553926467896,0.3694743812084198,1.5146812200546265,,,
,,,89,1439,,,,1.578002691268921,0.4088163673877716,1.1691864728927612
1.8648476600646973,0.39664390683174133,1.4682037830352783,90,1449,,,,,,
,,,90,1455,2.212745428085327,0.3705787658691406,1.8421669006347656,,,
,,,90,1455,,,,1.572765827178955,0.4095737934112549,1.1631920337677002
1.3796316385269165,0.39027586579322815,0.9893558025360107,91,1459,,,,,,
1.0042177438735962,0.3991347849369049,0.6050829887390137,91,1469,,,,,,
,,,91,1471,2.067891836166382,0.36808326840400696,1.6998084783554077,,,
,,,91,1471,,,,1.5520892143249512,0.4082932770252228,1.1437959671020508
1.071545124053955,0.4116801917552948,0.6598649621009827,92,1479,,,,,,
,,,92,1487,1.90730619430542,0.367203950881958,1.540102243423462,,,
,,,92,1487,,,,1.5090045928955078,0.40730929374694824,1.1016948223114014
2.3950583934783936,0.44565141201019287,1.9494069814682007,93,1489,,,,,,
1.6274487972259521,0.39755743741989136,1.229891300201416,93,1499,,,,,,
,,,93,1503,2.0432446002960205,0.3688375949859619,1.674406886100769,,,
,,,93,1503,,,,1.5352774858474731,0.40688955783843994,1.1283880472183228
0.8184256553649902,0.41924405097961426,0.3991815745830536,94,1509,,,,,,
2.428011178970337,0.3849824368953705,2.0430288314819336,94,1519,,,,,,
,,,94,1519,1.983811855316162,0.37089022994041443,1.6129214763641357,,,
,,,94,1519,,,,1.5037893056869507,0.4095742106437683,1.0942152738571167
1.4781289100646973,0.38652074337005615,1.0916081666946411,95,1529,,,,,,
,,,95,1535,2.2059340476989746,0.3692243993282318,1.8367096185684204,,,
,,,95,1535,,,,1.5419046878814697,0.4090283513069153,1.1328762769699097
2.4238219261169434,0.4208780527114868,2.002943754196167,96,1539,,,,,,
1.7407608032226562,0.4133898913860321,1.3273708820343018,96,1549,,,,,,
,,,96,1551,2.0287139415740967,0.3707561492919922,1.6579575538635254,,,
,,,96,1551,,,,1.5536003112792969,0.4083505868911743,1.1452499628067017
1.501127004623413,0.4149448275566101,1.0861821174621582,97,1559,,,,,,
,,,97,1567,1.8628907203674316,0.37107858061790466,1.4918122291564941,,,
,,,97,1567,,,,1.5556848049163818,0.41303104162216187,1.1426537036895752
1.7028381824493408,0.3855378329753876,1.3173003196716309,98,1569,,,,,,
1.550321102142334,0.4098314642906189,1.1404895782470703,98,1579,,,,,,
,,,98,1583,1.8853466510772705,0.3693356215953827,1.5160109996795654,,,
,,,98,1583,,,,1.5704095363616943,0.4099847972393036,1.1604249477386475
1.3141225576400757,0.3942902982234955,0.9198322892189026,99,1589,,,,,,
2.584529399871826,0.45132577419281006,2.1332037448883057,99,1599,,,,,,
,,,99,1599,2.0735247135162354,0.3698987066745758,1.7036261558532715,,,
,,,99,1599,,,,1.5097439289093018,0.4109628200531006,1.0987809896469116
