train_loss_step,train_task_loss_step,train_concept_loss_step,epoch,step,val_loss,val_task_loss,val_concept_loss,train_loss_epoch,train_task_loss_epoch,train_concept_loss_epoch
14.866501808166504,14.28481674194336,0.5816853642463684,0,9,,,,,,
,,,0,15,11.349776268005371,10.899688720703125,0.4500868320465088,,,
,,,0,15,,,,19.335460662841797,18.738080978393555,0.5973832011222839
6.642733573913574,6.160222053527832,0.48251134157180786,1,19,,,,,,
9.262535095214844,8.927690505981445,0.3348444104194641,1,29,,,,,,
,,,1,31,9.279435157775879,9.093790054321289,0.18564525246620178,,,
,,,1,31,,,,8.256921768188477,7.816464424133301,0.44045644998550415
5.342406749725342,4.915565490722656,0.4268411099910736,2,39,,,,,,
,,,2,47,6.226759433746338,6.110711097717285,0.11604849994182587,,,
,,,2,47,,,,6.98156213760376,6.636030673980713,0.345531165599823
2.516366958618164,2.2000269889831543,0.3163398504257202,3,49,,,,,,
4.447989463806152,4.170818328857422,0.2771711051464081,3,59,,,,,,
,,,3,63,4.228781223297119,4.124024868011475,0.10475662350654602,,,
,,,3,63,,,,6.711742877960205,6.392400741577148,0.3193410634994507
10.581645965576172,10.194189071655273,0.38745707273483276,4,69,,,,,,
12.534028053283691,12.260993957519531,0.2730337679386139,4,79,,,,,,
,,,4,79,5.641909122467041,5.516159534454346,0.12574882805347443,,,
,,,4,79,,,,9.987250328063965,9.576727867126465,0.41052350401878357
5.034662246704102,4.6189703941345215,0.41569197177886963,5,89,,,,,,
,,,5,95,16.025959014892578,15.829041481018066,0.19691844284534454,,,
,,,5,95,,,,6.294820308685303,5.931405544281006,0.36341583728790283
9.420995712280273,9.088399887084961,0.33259570598602295,6,99,,,,,,
12.657549858093262,12.385421752929688,0.2721276879310608,6,109,,,,,,
,,,6,111,7.046718120574951,6.883605480194092,0.16311302781105042,,,
,,,6,111,,,,6.685969352722168,6.316544055938721,0.369425892829895
3.018949270248413,2.776322364807129,0.24262680113315582,7,119,,,,,,
,,,7,127,3.956589937210083,3.885613203048706,0.0709766075015068,,,
,,,7,127,,,,4.936434745788574,4.586345195770264,0.3500891625881195
4.8484883308410645,4.536661148071289,0.31182730197906494,8,129,,,,,,
7.961888313293457,7.532832622528076,0.42905572056770325,8,139,,,,,,
,,,8,143,4.522039890289307,4.436545372009277,0.08549509197473526,,,
,,,8,143,,,,5.671072483062744,5.316310405731201,0.3547617793083191
6.932725429534912,6.5232720375061035,0.40945321321487427,9,149,,,,,,
0.4707289934158325,0.27617979049682617,0.19454921782016754,9,159,,,,,,
,,,9,159,3.782533645629883,3.7225120067596436,0.060021571815013885,,,
,,,9,159,,,,4.344108581542969,4.010702610015869,0.33340591192245483
5.571795463562012,5.076884746551514,0.4949108958244324,10,169,,,,,,
,,,10,175,9.454689025878906,9.355783462524414,0.09890437871217728,,,
,,,10,175,,,,5.650339603424072,5.267683029174805,0.3826560378074646
10.5543851852417,10.10562515258789,0.44876009225845337,11,179,,,,,,
1.2934163808822632,1.0139600038528442,0.27945634722709656,11,189,,,,,,
,,,11,191,4.439819812774658,4.348605155944824,0.09121459722518921,,,
,,,11,191,,,,3.7418782711029053,3.3826069831848145,0.35927125811576843
5.7659525871276855,5.462111949920654,0.3038405478000641,12,199,,,,,,
,,,12,207,6.535759925842285,6.418893337249756,0.1168658658862114,,,
,,,12,207,,,,3.724933385848999,3.4062795639038086,0.31865423917770386
7.679678916931152,7.431268692016602,0.24841025471687317,13,209,,,,,,
6.176955699920654,5.911068439483643,0.2658873200416565,13,219,,,,,,
,,,13,223,4.035442352294922,3.974905014038086,0.06053681671619415,,,
,,,13,223,,,,5.429490566253662,5.103756427764893,0.32573387026786804
3.4631307125091553,3.0607848167419434,0.40234580636024475,14,229,,,,,,
0.6259861588478088,0.39302656054496765,0.23295958340168,14,239,,,,,,
,,,14,239,5.270322322845459,5.146849155426025,0.12347325682640076,,,
,,,14,239,,,,3.3904387950897217,3.0213913917541504,0.36904779076576233
2.251103639602661,1.9060466289520264,0.3450569808483124,15,249,,,,,,
,,,15,255,7.598446846008301,7.481033802032471,0.11741247773170471,,,
,,,15,255,,,,3.742450475692749,3.4133572578430176,0.3290935158729553
5.174001216888428,4.851490497589111,0.32251062989234924,16,259,,,,,,
1.5998289585113525,1.3455729484558105,0.2542560398578644,16,269,,,,,,
,,,16,271,5.143214225769043,5.055771350860596,0.08744290471076965,,,
,,,16,271,,,,4.222014904022217,3.8551790714263916,0.3668355345726013
2.0685789585113525,1.7692639827728271,0.29931503534317017,17,279,,,,,,
,,,17,287,3.641449213027954,3.558891534805298,0.08255743980407715,,,
,,,17,287,,,,2.598339080810547,2.2133872509002686,0.3849519193172455
3.583065986633301,3.114199161529541,0.46886691451072693,18,289,,,,,,
3.9657726287841797,3.672839879989624,0.29293277859687805,18,299,,,,,,
,,,18,303,3.5940542221069336,3.5122876167297363,0.08176618814468384,,,
,,,18,303,,,,2.673820734024048,2.3165721893310547,0.3572486639022827
2.4660704135894775,2.111741304397583,0.35432907938957214,19,309,,,,,,
0.5155540704727173,0.0,0.5155540704727173,19,319,,,,,,
,,,19,319,16.169618606567383,16.074724197387695,0.09489236772060394,,,
,,,19,319,,,,3.451465606689453,3.094677686691284,0.35678765177726746
14.927572250366211,14.567472457885742,0.36009979248046875,20,329,,,,,,
,,,20,335,8.477364540100098,8.262020111083984,0.21534352004528046,,,
,,,20,335,,,,8.3404541015625,7.968262672424316,0.3721921443939209
6.401706695556641,5.8711137771606445,0.530592679977417,21,339,,,,,,
3.7094058990478516,3.2903685569763184,0.41903722286224365,21,349,,,,,,
,,,21,351,8.940872192382812,8.64059829711914,0.3002728521823883,,,
,,,21,351,,,,4.645779132843018,4.207098484039307,0.43868058919906616
5.6062092781066895,5.181659698486328,0.42454957962036133,22,359,,,,,,
,,,22,367,11.489788055419922,11.348941802978516,0.1408466398715973,,,
,,,22,367,,,,2.7407732009887695,2.359243631362915,0.3815297782421112
0.5432907342910767,0.24770575761795044,0.2955850064754486,23,369,,,,,,
2.661452293395996,2.3464250564575195,0.3150272071361542,23,379,,,,,,
,,,23,383,8.233482360839844,8.113930702209473,0.1195509061217308,,,
,,,23,383,,,,4.715889930725098,4.391747951507568,0.3241419196128845
4.979264259338379,4.745847225189209,0.2334171086549759,24,389,,,,,,
1.1936910152435303,0.7523400783538818,0.44135087728500366,24,399,,,,,,
,,,24,399,4.127151012420654,4.043872833251953,0.08327781409025192,,,
,,,24,399,,,,4.150663375854492,3.8244850635528564,0.32617801427841187
7.118377685546875,6.794931411743164,0.3234460949897766,25,409,,,,,,
,,,25,415,5.619719982147217,5.546749114990234,0.07297036051750183,,,
,,,25,415,,,,5.264327049255371,4.917130470275879,0.3471970558166504
2.2608144283294678,1.8564801216125488,0.4043342173099518,26,419,,,,,,
4.622673988342285,4.245783805847168,0.3768901526927948,26,429,,,,,,
,,,26,431,5.883091449737549,5.815924644470215,0.06716710329055786,,,
,,,26,431,,,,2.5493011474609375,2.1876027584075928,0.36169853806495667
3.731705665588379,3.3933582305908203,0.33834734559059143,27,439,,,,,,
,,,27,447,5.802037239074707,5.740399360656738,0.0616387277841568,,,
,,,27,447,,,,2.8461403846740723,2.4920949935913086,0.35404497385025024
1.3639494180679321,0.958207905292511,0.40574148297309875,28,449,,,,,,
1.241741418838501,0.8427666425704956,0.39897483587265015,28,459,,,,,,
,,,28,463,9.377752304077148,9.174661636352539,0.20308993756771088,,,
,,,28,463,,,,3.47737979888916,3.090229034423828,0.38715100288391113
0.3856236934661865,5.699642429135565e-07,0.38562312722206116,29,469,,,,,,
1.0911624431610107,0.8324844837188721,0.25867801904678345,29,479,,,,,,
,,,29,479,5.672173023223877,5.555760383605957,0.11641272902488708,,,
,,,29,479,,,,4.2554755210876465,3.7624623775482178,0.49301329255104065
0.5660440921783447,0.2505576014518738,0.31548652052879333,30,489,,,,,,
,,,30,495,7.624441623687744,7.479069709777832,0.14537157118320465,,,
,,,30,495,,,,3.6428112983703613,3.300739288330078,0.34207239747047424
1.013476014137268,0.7864190340042114,0.22705696523189545,31,499,,,,,,
0.4185030162334442,0.0018583321943879128,0.4166446924209595,31,509,,,,,,
,,,31,511,5.170706748962402,5.054124355316162,0.11658284813165665,,,
,,,31,511,,,,2.4374494552612305,2.0875017642974854,0.34994757175445557
1.164160966873169,0.7912752628326416,0.37288573384284973,32,519,,,,,,
,,,32,527,4.503730297088623,4.402658939361572,0.10107126832008362,,,
,,,32,527,,,,3.0240519046783447,2.70378041267395,0.3202720582485199
2.636082410812378,2.3556065559387207,0.28047582507133484,33,529,,,,,,
6.414088726043701,5.98768424987793,0.42640456557273865,33,539,,,,,,
,,,33,543,4.541006088256836,4.473929405212402,0.0670764297246933,,,
,,,33,543,,,,3.358644723892212,3.004605531692505,0.354038804769516
2.940173625946045,2.4792003631591797,0.4609732925891876,34,549,,,,,,
0.4596109092235565,0.007781661115586758,0.4518292546272278,34,559,,,,,,
,,,34,559,6.585832118988037,6.525249481201172,0.06058117747306824,,,
,,,34,559,,,,3.013279676437378,2.657160997390747,0.35611873865127563
0.508529007434845,0.1989058256149292,0.30962318181991577,35,569,,,,,,
,,,35,575,12.304884910583496,12.157732009887695,0.1471538096666336,,,
,,,35,575,,,,3.990851402282715,3.677050828933716,0.3138006627559662
2.7197275161743164,2.351611375808716,0.3681161105632782,36,579,,,,,,
5.828433990478516,5.58534049987793,0.24309366941452026,36,589,,,,,,
,,,36,591,5.923965930938721,5.824641227722168,0.09932474792003632,,,
,,,36,591,,,,3.2809627056121826,2.9521429538726807,0.32881951332092285
4.294121265411377,4.000842094421387,0.2932790517807007,37,599,,,,,,
,,,37,607,5.353543758392334,5.252387046813965,0.10115619003772736,,,
,,,37,607,,,,3.0162596702575684,2.6797268390655518,0.3365321755409241
4.805449485778809,4.4886322021484375,0.31681734323501587,38,609,,,,,,
0.3851235508918762,0.189967080950737,0.19515646994113922,38,619,,,,,,
,,,38,623,11.807343482971191,11.635756492614746,0.1715863049030304,,,
,,,38,623,,,,3.2148871421813965,2.9103400707244873,0.3045470714569092
7.554005146026611,7.132490158081055,0.4215148687362671,39,629,,,,,,
4.402644157409668,4.367526054382324,0.035118188709020615,39,639,,,,,,
,,,39,639,20.640714645385742,20.59014892578125,0.05056583508849144,,,
,,,39,639,,,,6.345218181610107,5.887904644012451,0.4573138654232025
8.937158584594727,7.570796012878418,1.3663620948791504,40,649,,,,,,
,,,40,655,9.350025177001953,9.210112571716309,0.13991230726242065,,,
,,,40,655,,,,5.166104316711426,4.129493713378906,1.0366106033325195
5.182280540466309,4.173801422119141,1.0084789991378784,41,659,,,,,,
4.982081413269043,3.7158164978027344,1.2662649154663086,41,669,,,,,,
,,,41,671,10.091499328613281,9.8538818359375,0.2376168966293335,,,
,,,41,671,,,,3.8713669776916504,2.9764750003814697,0.8948913216590881
4.65696382522583,3.993229627609253,0.6637340188026428,42,679,,,,,,
,,,42,687,9.168819427490234,9.041182518005371,0.12763720750808716,,,
