train_c_accuracy,train_c_auc,train_c_f1,train_y_accuracy,train_y_auc,train_y_f1,train_concept_loss,train_task_loss,train_loss,loss,epoch,step,val_c_accuracy,val_c_auc,val_c_f1,val_y_accuracy,val_y_auc,val_y_f1,val_concept_loss,val_task_loss,val_loss
0.9545454382896423,0.33217954635620117,0.0,0.8636363744735718,0.5087718963623047,0.0,0.323149174451828,0.4132912755012512,0.7364404201507568,0.7364404201507568,0,9,,,,,,,,,
,,,,,,,,,,0,9,0.9487179517745972,0.7432513236999512,0.0,0.8333333134651184,0.797417163848877,0.0,0.40677550435066223,0.4447309672832489,0.8515064716339111
0.9242424368858337,0.5487080812454224,0.0,0.7272727489471436,0.5833333134651184,0.0,0.21517200767993927,0.5916032195091248,0.8067752122879028,0.8067752122879028,1,19,,,,,,,,,
,,,,,,,,,,1,19,0.9487179517745972,0.8020657300949097,0.0,0.1538461595773697,0.7341668009757996,0.2666320204734802,0.19299925863742828,0.7526016235351562,0.9456009268760681
0.9220778942108154,0.6868550181388855,0.0,0.9090909361839294,0.7999998927116394,0.0,0.2611925005912781,0.38319674134254456,0.644389271736145,0.644389271736145,2,29,,,,,,,,,
,,,,,,,,,,2,29,0.9487179517745972,0.8102596998214722,0.0,0.8846153616905212,0.963407576084137,0.507692277431488,0.2090691775083542,0.4935157895088196,0.7025850415229797
0.939393937587738,0.3721545934677124,0.0,0.8636363744735718,0.6944444179534912,0.4000000059604645,0.2124606817960739,0.3791950047016144,0.5916556715965271,0.5916556715965271,3,39,,,,,,,,,
,,,,,,,,,,3,39,0.9487179517745972,0.6106811761856079,0.0,0.8333333134651184,0.6491987705230713,0.0,0.19481328129768372,0.45096832513809204,0.6457815766334534
0.9718614816665649,0.14055673778057098,0.0,0.9090909361839294,0.476190447807312,0.0,0.11965017765760422,0.28635236620903015,0.40600255131721497,0.40600255131721497,4,49,,,,,,,,,
,,,,,,,,,,4,49,0.9487179517745972,0.7997109889984131,0.0,0.8333333134651184,0.903413712978363,0.0,0.19577747583389282,0.9132882356643677,1.1090657711029053
0.9675324559211731,0.2887282967567444,0.0,0.9545454382896423,0.9523809552192688,0.6666666865348816,0.15763574838638306,0.29714739322662354,0.4547831416130066,0.4547831416130066,5,59,,,,,,,,,
,,,,,,,,,,5,59,0.9487179517745972,0.8138099908828735,0.0,0.8333333134651184,0.941413402557373,0.0,0.19585426151752472,0.43913963437080383,0.6349939107894897
0.9177489280700684,0.5722788572311401,0.0,0.9545454382896423,1.0,0.8571428656578064,0.2835681438446045,0.18075202405452728,0.46432018280029297,0.46432018280029297,6,69,,,,,,,,,
,,,,,,,,,,6,69,0.9487179517745972,0.8183006644248962,0.0,0.8333333134651184,0.9662225246429443,0.0,0.18681152164936066,0.41797927021980286,0.6047907471656799
0.9675324559211731,0.28920215368270874,0.0,0.9545454382896423,0.9649122953414917,0.800000011920929,0.14479459822177887,0.29981696605682373,0.4446115493774414,0.4446115493774414,7,79,,,,,,,,,
,,,,,,,,,,7,79,0.9487179517745972,0.8131016492843628,0.0,0.8333333134651184,0.9676298499107361,0.0,0.182725727558136,0.36818528175354004,0.550911009311676
0.9285714030265808,0.6857884526252747,0.0,0.9545454382896423,0.9473683834075928,0.800000011920929,0.2172885686159134,0.15455743670463562,0.3718460202217102,0.3718460202217102,8,89,,,,,,,,,
,,,,,,,,,,8,89,0.9487179517745972,0.817043662071228,0.0,0.8333333134651184,0.9662225246429443,0.0,0.16917163133621216,0.39255455136299133,0.5617262125015259
