train_loss_step,train_task_loss_step,train_concept_loss_step,epoch,step,val_loss,val_task_loss,val_concept_loss,train_loss_epoch,train_task_loss_epoch,train_concept_loss_epoch
33.71686553955078,32.990692138671875,0.7261732220649719,0,9,,,,,,
6.63590145111084,5.93925142288208,0.6966500878334045,0,19,,,,,,
13.679762840270996,13.016923904418945,0.6628392338752747,0,29,,,,,,
7.649085998535156,6.992351531982422,0.6567342877388,0,39,,,,,,
,,,0,45,6.76760196685791,6.124134540557861,0.6434667110443115,,,
,,,0,45,,,,10.382457733154297,9.700725555419922,0.6817333102226257
2.7649271488189697,2.118269205093384,0.6466580033302307,1,49,,,,,,
8.449012756347656,7.792257785797119,0.6567550301551819,1,59,,,,,,
5.751811504364014,5.120875358581543,0.6309361457824707,1,69,,,,,,
4.410828590393066,3.791748046875,0.6190807819366455,1,79,,,,,,
8.917435646057129,8.331229209899902,0.5862066149711609,1,89,,,,,,
,,,1,91,10.678970336914062,10.08404541015625,0.59492427110672,,,
,,,1,91,,,,5.456891059875488,4.832096576690674,0.6247938871383667
2.8956828117370605,2.3160767555236816,0.5796061754226685,2,99,,,,,,
5.91528844833374,5.257822036743164,0.657466471195221,2,109,,,,,,
3.6610937118530273,3.1145570278167725,0.5465366840362549,2,119,,,,,,
3.0375261306762695,2.481215000152588,0.5563112497329712,2,129,,,,,,
,,,2,137,7.207362174987793,6.610535144805908,0.5968275666236877,,,
,,,2,137,,,,4.807750701904297,4.210801124572754,0.5969499945640564
7.2741594314575195,6.70184850692749,0.5723108649253845,3,139,,,,,,
3.5461699962615967,2.7579798698425293,0.7881900668144226,3,149,,,,,,
6.088570594787598,5.382472515106201,0.7060979604721069,3,159,,,,,,
6.4261579513549805,5.8524065017700195,0.5737512111663818,3,169,,,,,,
4.451595783233643,3.881639003753662,0.5699566602706909,3,179,,,,,,
,,,3,183,4.690819263458252,4.104849815368652,0.5859692692756653,,,
,,,3,183,,,,4.206084251403809,3.5956358909606934,0.610448956489563
3.7269248962402344,3.0769147872924805,0.6500099897384644,4,189,,,,,,
3.864096164703369,3.3212218284606934,0.5428744554519653,4,199,,,,,,
2.6542351245880127,2.0217816829681396,0.6324533820152283,4,209,,,,,,
2.3860249519348145,1.8362370729446411,0.5497879981994629,4,219,,,,,,
4.922199249267578,4.376332759857178,0.5458667278289795,4,229,,,,,,
,,,4,229,5.198055744171143,4.638558387756348,0.5594971776008606,,,
,,,4,229,,,,3.557363748550415,2.9620563983917236,0.5953076481819153
3.634294033050537,3.0566203594207764,0.577673614025116,5,239,,,,,,
3.838933229446411,3.2673630714416504,0.5715701580047607,5,249,,,,,,
5.910331726074219,5.333430290222168,0.5769013166427612,5,259,,,,,,
3.2621703147888184,2.7475061416625977,0.5146640539169312,5,269,,,,,,
,,,5,275,4.099312782287598,3.5075087547302246,0.5918039679527283,,,
,,,5,275,,,,3.6469686031341553,3.057401180267334,0.5895670056343079
4.662629127502441,3.9535012245178223,0.7091281414031982,6,279,,,,,,
4.472311019897461,3.64654541015625,0.8257653713226318,6,289,,,,,,
4.220299243927002,3.5936684608459473,0.6266307830810547,6,299,,,,,,
5.33522367477417,4.770440101623535,0.5647834539413452,6,309,,,,,,
1.2573760747909546,0.6655656099319458,0.5918104648590088,6,319,,,,,,
,,,6,321,4.001700401306152,3.4312257766723633,0.5704742074012756,,,
,,,6,321,,,,3.1697282791137695,2.51174259185791,0.6579856276512146
2.4870119094848633,1.907301664352417,0.5797103643417358,7,329,,,,,,
1.3572773933410645,0.8250254988670349,0.5322518944740295,7,339,,,,,,
7.252318859100342,6.563168525695801,0.6891503930091858,7,349,,,,,,
4.240529537200928,3.625215530395508,0.6153138875961304,7,359,,,,,,
,,,7,367,4.066199779510498,3.496569871902466,0.5696301460266113,,,
,,,7,367,,,,2.582813024520874,1.9963183403015137,0.5864945650100708
2.9454903602600098,2.337021827697754,0.6084686517715454,8,369,,,,,,
1.5272212028503418,0.9799249768257141,0.5472961664199829,8,379,,,,,,
1.9621622562408447,1.3943068981170654,0.5678552985191345,8,389,,,,,,
3.096369743347168,2.5266005992889404,0.5697690844535828,8,399,,,,,,
1.3025530576705933,0.773692786693573,0.5288602709770203,8,409,,,,,,
,,,8,413,4.083883285522461,3.51159930229187,0.5722838044166565,,,
,,,8,413,,,,2.9441280364990234,2.362342596054077,0.5817855596542358
5.9344587326049805,5.342106819152832,0.5923517346382141,9,419,,,,,,
1.4680147171020508,0.9993440508842468,0.46867072582244873,9,429,,,,,,
2.0694832801818848,1.4788249731063843,0.5906583070755005,9,439,,,,,,
5.030977249145508,4.4523844718933105,0.5785926580429077,9,449,,,,,,
0.6362036466598511,0.0,0.6362036466598511,9,459,,,,,,
,,,9,459,5.1067376136779785,4.513278484344482,0.5934590101242065,,,
,,,9,459,,,,2.7405428886413574,2.1679441928863525,0.5725991725921631
3.380913257598877,2.7802982330322266,0.6006149053573608,10,469,,,,,,
1.3774871826171875,0.7157735824584961,0.6617135405540466,10,479,,,,,,
1.0935560464859009,0.503437876701355,0.5901181697845459,10,489,,,,,,
3.447596549987793,2.8666296005249023,0.5809670090675354,10,499,,,,,,
,,,10,505,3.5171027183532715,2.9383203983306885,0.5787823796272278,,,
,,,10,505,,,,2.743074417114258,2.135716199874878,0.607358455657959
2.557645797729492,1.9414868354797363,0.6161589026451111,11,509,,,,,,
1.307518482208252,0.7340754270553589,0.5734429955482483,11,519,,,,,,
1.0447425842285156,0.49203068017959595,0.5527119636535645,11,529,,,,,,
0.615147590637207,0.05528915673494339,0.5598584413528442,11,539,,,,,,
