train_loss_step,train_concept_loss_step,train_task_loss_base_step,train_intervention_loss_step,train_task_loss_rollout_step,train_avg_interventions_step,current_horizon_step,epoch,step,val_loss,val_task_loss,val_concept_loss,train_loss_epoch,train_concept_loss_epoch,train_task_loss_base_epoch,train_intervention_loss_epoch,train_task_loss_rollout_epoch,train_avg_interventions_epoch,current_horizon_epoch
,,,,,,,11,155,6.23594331741333,5.724880218505859,0.5110625624656677,,,,,,,
,,,,,,,11,155,,,,inf,0.5643535256385803,4.456803321838379,inf,8.531046867370605,2.0,2.1127915382385254
inf,0.3913206458091736,4.656518459320068,inf,8.363661766052246,2.0,2.1233556270599365,12,159,,,,,,,,,,
,,,,,,,12,168,6.437981605529785,5.907313823699951,0.5306680798530579,,,,,,,
,,,,,,,12,168,,,,inf,0.532538115978241,4.472351551055908,inf,8.88440227508545,2.0,2.1233556270599365
inf,0.5526537299156189,1.2016255855560303,inf,3.8881633281707764,2.0,2.133972406387329,13,169,,,,,,,,,,
inf,0.6396459937095642,0.7720251083374023,inf,2.2300033569335938,2.0,2.133972406387329,13,179,,,,,,,,,,
,,,,,,,13,181,6.911435604095459,6.369758605957031,0.5416771173477173,,,,,,,
,,,,,,,13,181,,,,inf,0.5598945021629333,3.184115171432495,inf,8.043320655822754,2.0,2.133972406387329
inf,0.5420330762863159,2.3408584594726562,inf,2.78458309173584,2.0,2.1446423530578613,14,189,,,,,,,,,,
,,,,,,,14,194,7.047184944152832,6.547816276550293,0.4993692636489868,,,,,,,
,,,,,,,14,194,,,,inf,0.5748975872993469,3.2343404293060303,inf,7.506361961364746,2.0,2.144641876220703
inf,0.5652570128440857,0.5199839472770691,inf,1.265865683555603,2.0,2.155365467071533,15,199,,,,,,,,,,
,,,,,,,15,207,6.453394889831543,6.0017805099487305,0.45161423087120056,,,,,,,
,,,,,,,15,207,,,,inf,0.4791652262210846,2.9348983764648438,inf,6.300416946411133,2.0,2.155365228652954
inf,0.4826153516769409,3.6073715686798096,inf,6.089995861053467,2.0,2.166142225265503,16,209,,,,,,,,,,
inf,0.6368876695632935,2.8391950130462646,inf,5.303833961486816,2.0,2.166142225265503,16,219,,,,,,,,,,
,,,,,,,16,220,7.0315985679626465,6.488377094268799,0.5432209372520447,,,,,,,
,,,,,,,16,220,,,,inf,0.5269941091537476,2.1992478370666504,inf,5.465836524963379,2.0,2.166141986846924
inf,0.5038835406303406,2.70460844039917,inf,7.444869518280029,2.0,2.1769731044769287,17,229,,,,,,,,,,
,,,,,,,17,233,6.477336883544922,5.998445510864258,0.47889140248298645,,,,,,,
,,,,,,,17,233,,,,inf,0.5499818921089172,2.345670223236084,inf,5.282110691070557,2.0,2.1769731044769287
inf,0.4105163812637329,0.5957384705543518,inf,1.8370881080627441,2.0,2.1878578662872314,18,239,,,,,,,,,,
,,,,,,,18,246,8.761046409606934,8.395977020263672,0.3650691509246826,,,,,,,
,,,,,,,18,246,,,,inf,0.4526907801628113,1.726965308189392,inf,4.02747106552124,2.0,2.1878581047058105
inf,0.4791339635848999,0.06380950659513474,inf,1.5068368911743164,2.0,2.1987972259521484,19,249,,,,,,,,,,
12.417230606079102,0.2338821142911911,0.029533863067626953,3.8742313385009766,0.5311201214790344,2.0,2.1987972259521484,19,259,,,,,,,,,,
,,,,,,,19,259,8.406573295593262,8.069278717041016,0.3372945189476013,,,,,,,
,,,,,,,19,259,,,,inf,0.33285844326019287,1.7716838121414185,inf,4.690509796142578,2.0,2.1987972259521484
inf,0.22945857048034668,2.625852108001709,inf,10.095600128173828,2.0,2.2097911834716797,20,269,,,,,,,,,,
,,,,,,,20,272,12.493819236755371,12.235047340393066,0.2587725520133972,,,,,,,
,,,,,,,20,272,,,,inf,0.28307586908340454,2.7154226303100586,inf,4.515227794647217,2.0,2.2097911834716797
inf,0.3253728151321411,0.9754749536514282,inf,0.0433681346476078,2.0,2.2208402156829834,21,279,,,,,,,,,,
,,,,,,,21,285,7.439792633056641,7.1177473068237305,0.322045236825943,,,,,,,
,,,,,,,21,285,,,,inf,0.27248576283454895,2.1118314266204834,inf,4.686188220977783,2.0,2.2208402156829834
inf,0.43129459023475647,4.585025310516357,inf,8.660604476928711,2.0,2.2319443225860596,22,289,,,,,,,,,,
,,,,,,,22,298,8.239233016967773,7.814837455749512,0.42439550161361694,,,,,,,
,,,,,,,22,298,,,,inf,0.3967445194721222,1.9802014827728271,inf,3.6780569553375244,2.0,2.2319445610046387
inf,0.34086763858795166,1.7079672813415527,inf,2.6053104400634766,2.0,2.2431039810180664,23,299,,,,,,,,,,
inf,0.44098806381225586,0.45089659094810486,inf,0.39261481165885925,2.0,2.2431039810180664,23,309,,,,,,,,,,
,,,,,,,23,311,8.971906661987305,8.569046020507812,0.40286099910736084,,,,,,,
,,,,,,,23,311,,,,inf,0.4792788028717041,1.59640371799469,inf,3.067155122756958,2.0,2.2431037425994873
inf,0.6907774806022644,1.7515606880187988,inf,0.4823259711265564,2.0,2.254319667816162,24,319,,,,,,,,,,
,,,,,,,24,324,9.84692096710205,9.273885726928711,0.5730354189872742,,,,,,,
,,,,,,,24,324,,,,inf,0.5067192912101746,1.561687707901001,inf,3.475619316101074,2.0,2.254319906234741
inf,0.6872112154960632,4.252505302429199,inf,7.201082229614258,2.0,2.2655911445617676,25,329,,,,,,,,,,
,,,,,,,25,337,8.112345695495605,7.64035177230835,0.4719940423965454,,,,,,,
,,,,,,,25,337,,,,inf,0.6057172417640686,1.7839832305908203,inf,4.056059837341309,2.0,2.2655909061431885
inf,0.5171775817871094,2.282698631286621,inf,4.460667610168457,2.0,2.27691912651062,26,339,,,,,,,,,,
inf,0.45149821043014526,2.743561267852783,inf,5.616575717926025,2.0,2.27691912651062,26,349,,,,,,,,,,
,,,,,,,26,350,8.786499977111816,8.460381507873535,0.3261188864707947,,,,,,,
,,,,,,,26,350,,,,inf,0.4719288945198059,1.3385496139526367,inf,3.5733909606933594,2.0,2.276918888092041
inf,0.4798467457294464,1.5543391704559326,inf,0.03671668469905853,2.0,2.2883036136627197,27,359,,,,,,,,,,
,,,,,,,27,363,8.09796142578125,7.842334270477295,0.2556273937225342,,,,,,,
,,,,,,,27,363,,,,inf,0.33877623081207275,2.639824390411377,inf,4.979186534881592,2.0,2.2883033752441406
inf,0.3270733654499054,2.461658000946045,inf,2.7986795902252197,2.0,2.2997453212738037,28,369,,,,,,,,,,
,,,,,,,28,376,10.24280071258545,9.280344009399414,0.962456464767456,,,,,,,
,,,,,,,28,376,,,,inf,0.3983733057975769,2.5756282806396484,inf,5.708447456359863,2.0,2.2997453212738037
inf,1.5897818803787231,9.468031883239746,inf,22.01461410522461,2.0,2.311244010925293,29,379,,,,,,,,,,
11.522462844848633,0.9929357171058655,0.0,3.509833335876465,2.6297570002498105e-05,2.0,2.311244010925293,29,389,,,,,,,,,,
,,,,,,,29,389,36.62809371948242,35.618370056152344,1.0097202062606812,,,,,,,
,,,,,,,29,389,,,,inf,1.5072808265686035,7.269467830657959,inf,14.029189109802246,2.0,2.311244487762451
114.28826904296875,1.8071767091751099,28.60235595703125,6.436676502227783,64.56871032714844,2.0,2.3228001594543457,30,399,,,,,,,,,,
,,,,,,,30,402,34.95866394042969,31.39835548400879,3.5603079795837402,,,,,,,
,,,,,,,30,402,,,,inf,2.1207115650177,35.244300842285156,inf,66.22897338867188,2.0,2.3227999210357666
inf,1.5792276859283447,100.95184326171875,inf,88.13690185546875,2.0,2.33441424369812,31,409,,,,,,,,,,
,,,,,,,31,415,20.01923942565918,17.84507942199707,2.1741597652435303,,,,,,,
,,,,,,,31,415,,,,inf,2.225205421447754,46.714073181152344,inf,91.81028747558594,2.0,2.334414005279541
inf,2.834002733230591,85.98050689697266,inf,165.48583984375,2.0,2.346086263656616,32,419,,,,,,,,,,
,,,,,,,32,428,23.733295440673828,21.987459182739258,1.745835781097412,,,,,,,
,,,,,,,32,428,,,,inf,2.0477426052093506,25.144798278808594,inf,53.48976135253906,2.0,2.346086263656616
inf,0.942803144454956,3.4811813831329346,inf,13.174449920654297,2.0,2.357816696166992,33,429,,,,,,,,,,
inf,0.6478512287139893,0.9443045854568481,inf,10.94877815246582,2.0,2.357816696166992,33,439,,,,,,,,,,
,,,,,,,33,441,23.49034309387207,21.83817481994629,1.6521708965301514,,,,,,,
,,,,,,,33,441,,,,inf,1.6843044757843018,17.605398178100586,inf,26.673004150390625,2.0,2.357816696166992
44.488502502441406,1.338636875152588,1.5502903461456299,6.568326950073242,21.894596099853516,2.0,2.369605779647827,34,449,,,,,,,,,,
,,,,,,,34,454,10.307121276855469,8.578068733215332,1.7290518283843994,,,,,,,
,,,,,,,34,454,,,,inf,1.7228646278381348,9.692623138427734,inf,24.94731330871582,2.0,2.369605779647827
inf,1.533065676689148,5.824510097503662,inf,15.349279403686523,2.0,2.3814537525177,35,459,,,,,,,,,,
,,,,,,,35,467,9.332006454467773,7.480094909667969,1.8519110679626465,,,,,,,
,,,,,,,35,467,,,,inf,1.9481327533721924,5.815587520599365,inf,16.798925399780273,2.0,2.3814539909362793
inf,2.051832437515259,1.793745517730713,inf,6.8154072761535645,2.0,2.3933610916137695,36,469,,,,,,,,,,
inf,2.3731961250305176,1.892430067062378,inf,4.6134748458862305,2.0,2.3933610916137695,36,479,,,,,,,,,,
,,,,,,,36,480,9.972526550292969,7.643900394439697,2.3286256790161133,,,,,,,
,,,,,,,36,480,,,,inf,2.326540946960449,5.91804313659668,inf,8.44404125213623,2.0,2.3933606147766113
inf,3.025954246520996,13.902668952941895,inf,3.7481613159179688,2.0,2.405327796936035,37,489,,,,,,,,,,
,,,,,,,37,493,14.662614822387695,12.128706932067871,2.533907890319824,,,,,,,
,,,,,,,37,493,,,,inf,2.9867048263549805,4.671873569488525,inf,8.711159706115723,2.0,2.405327558517456
inf,2.0880720615386963,0.6764556169509888,inf,0.13707108795642853,2.0,2.4173545837402344,38,499,,,,,,,,,,
,,,,,,,38,506,23.660888671875,22.051538467407227,1.6093519926071167,,,,,,,
,,,,,,,38,506,,,,inf,2.2171287536621094,5.336963176727295,inf,10.40330696105957,2.0,2.4173545837402344
inf,1.8184192180633545,2.871941089630127,inf,7.5186967849731445,2.0,2.429441213607788,39,509,,,,,,,,,,
inf,1.3979082107543945,0.0,inf,12.102237701416016,2.0,2.429441213607788,39,519,,,,,,,,,,
,,,,,,,39,519,13.871973037719727,12.298640251159668,1.5733323097229004,,,,,,,
,,,,,,,39,519,,,,inf,1.7614692449569702,7.124237537384033,inf,11.438728332519531,2.0,2.429441213607788
inf,2.317612648010254,1.696494221687317,inf,3.1312031745910645,2.0,2.4415884017944336,40,529,,,,,,,,,,
,,,,,,,40,532,17.884565353393555,16.289772033691406,1.594794750213623,,,,,,,
,,,,,,,40,532,,,,inf,1.9182369709014893,3.980307102203369,inf,7.808700084686279,2.0,2.4415886402130127
inf,1.0910601615905762,2.0256922245025635,inf,4.084371566772461,2.0,2.45379638671875,41,539,,,,,,,,,,
,,,,,,,41,545,13.410826683044434,11.74899959564209,1.6618255376815796,,,,,,,
,,,,,,,41,545,,,,inf,1.8216413259506226,3.512538433074951,inf,6.617616176605225,2.0,2.45379638671875
inf,2.1916122436523438,7.477916717529297,inf,13.532059669494629,2.0,2.4660654067993164,42,549,,,,,,,,,,
,,,,,,,42,558,11.457710266113281,9.814114570617676,1.6435952186584473,,,,,,,
,,,,,,,42,558,,,,inf,1.7756047248840332,3.325810432434082,inf,6.118699550628662,2.0,2.4660651683807373
inf,1.555058479309082,2.071930408477783,inf,5.374215126037598,2.0,2.478395700454712,43,559,,,,,,,,,,
inf,0.9568984508514404,6.058228015899658,inf,11.559436798095703,2.0,2.478395700454712,43,569,,,,,,,,,,
,,,,,,,43,571,11.898855209350586,10.888981819152832,1.0098730325698853,,,,,,,
,,,,,,,43,571,,,,inf,1.635931372642517,4.055894374847412,inf,7.153660297393799,2.0,2.478395700454712
inf,0.6808190941810608,5.672329902648926,inf,4.229282855987549,2.0,2.4907877445220947,44,579,,,,,,,,,,
,,,,,,,44,584,11.125651359558105,10.43643856048584,0.689213216304779,,,,,,,
,,,,,,,44,584,,,,inf,1.0196229219436646,2.822925329208374,inf,6.348837375640869,2.0,2.4907875061035156
inf,0.8070642352104187,1.0034629106521606,inf,1.3270783424377441,2.0,2.503241539001465,45,589,,,,,,,,,,
,,,,,,,45,597,14.139330863952637,13.143522262573242,0.995808482170105,,,,,,,
,,,,,,,45,597,,,,inf,0.9475681185722351,2.2917866706848145,inf,4.113199710845947,2.0,2.503241777420044
inf,0.7123724818229675,1.0013960599899292,inf,2.3041176795959473,2.0,2.5157577991485596,46,599,,,,,,,,,,
inf,1.5597981214523315,0.1858970820903778,inf,3.474729537963867,2.0,2.5157577991485596,46,609,,,,,,,,,,
,,,,,,,46,610,11.028441429138184,10.049324035644531,0.9791173934936523,,,,,,,
,,,,,,,46,610,,,,inf,1.221371054649353,1.8866409063339233,inf,5.713292121887207,2.0,2.5157580375671387
inf,0.6909950971603394,0.6005075573921204,inf,4.939861297607422,2.0,2.528336524963379,47,619,,,,,,,,,,
,,,,,,,47,623,11.511327743530273,10.68400764465332,0.8273201584815979,,,,,,,
,,,,,,,47,623,,,,inf,1.0767769813537598,1.7467765808105469,inf,4.270453453063965,2.0,2.5283362865448
inf,1.4354580640792847,2.7883620262145996,inf,12.205841064453125,2.0,2.54097843170166,48,629,,,,,,,,,,
,,,,,,,48,636,16.82508659362793,15.619462966918945,1.205625057220459,,,,,,,
,,,,,,,48,636,,,,inf,1.1259914636611938,2.044517755508423,inf,5.475703716278076,2.0,2.540978193283081
inf,1.5593661069869995,2.6423001289367676,inf,7.020348072052002,2.0,2.553683280944824,49,639,,,,,,,,,,
inf,0.6358749866485596,0.0,inf,0.0010069370036944747,2.0,2.553683280944824,49,649,,,,,,,,,,
,,,,,,,49,649,10.7308931350708,9.795966148376465,0.9349279403686523,,,,,,,
,,,,,,,49,649,,,,inf,1.3223172426223755,2.4534456729888916,inf,5.037071704864502,2.0,2.5536835193634033
inf,0.8394101858139038,0.45517778396606445,inf,0.37112894654273987,2.0,2.5664515495300293,50,659,,,,,,,,,,
,,,,,,,50,662,15.766157150268555,15.043314933776855,0.7228413224220276,,,,,,,
,,,,,,,50,662,,,,inf,1.0087970495224,1.7659287452697754,inf,3.604511022567749,2.0,2.5664517879486084
inf,0.4983489215373993,0.9385390877723694,inf,5.977489948272705,2.0,2.5792839527130127,51,669,,,,,,,,,,
,,,,,,,51,675,18.47148323059082,17.84685707092285,0.6246278285980225,,,,,,,
,,,,,,,51,675,,,,inf,0.7665979266166687,1.1431595087051392,inf,3.0686142444610596,2.0,2.579284191131592
inf,0.6214087605476379,0.9488953351974487,inf,0.0005831539165228605,2.0,2.5921802520751953,52,679,,,,,,,,,,
,,,,,,,52,688,15.578801155090332,14.739054679870605,0.8397475481033325,,,,,,,
,,,,,,,52,688,,,,inf,0.8875917196273804,1.075021743774414,inf,3.7255806922912598,2.0,2.5921802520751953
inf,0.7704820036888123,0.38384172320365906,inf,0.8130595088005066,2.0,2.6051411628723145,53,689,,,,,,,,,,
inf,1.2325186729431152,1.579224705696106,inf,1.1334688663482666,2.0,2.6051411628723145,53,699,,,,,,,,,,
,,,,,,,53,701,15.780856132507324,15.06887149810791,0.7119847536087036,,,,,,,
,,,,,,,53,701,,,,inf,0.8894683122634888,1.1176341772079468,inf,3.235095977783203,2.0,2.6051409244537354
inf,0.8436132073402405,0.6903738379478455,inf,1.8458834886550903,2.0,2.618166923522949,54,709,,,,,,,,,,
,,,,,,,54,714,36.84922409057617,36.16328811645508,0.6859351992607117,,,,,,,
,,,,,,,54,714,,,,inf,0.825157642364502,1.4790328741073608,inf,3.708950996398926,2.0,2.6181671619415283
inf,0.7233129143714905,0.05724446475505829,inf,0.527604877948761,2.0,2.6312577724456787,55,719,,,,,,,,,,
,,,,,,,55,727,15.528840065002441,14.990427017211914,0.5384119153022766,,,,,,,
,,,,,,,55,727,,,,inf,0.7070556879043579,2.0244648456573486,inf,3.547548532485962,2.0,2.6312577724456787
inf,0.9637618660926819,2.758000135421753,inf,8.663947105407715,2.0,2.644413948059082,56,729,,,,,,,,,,
inf,0.5424420833587646,1.0982650518417358,inf,1.7583370208740234e-06,2.0,2.644413948059082,56,739,,,,,,,,,,
,,,,,,,56,740,23.368335723876953,22.856094360351562,0.5122413635253906,,,,,,,
,,,,,,,56,740,,,,inf,0.5863068699836731,1.1643661260604858,inf,3.8021507263183594,2.0,2.644413471221924
inf,0.6541975140571594,0.18419942259788513,inf,1.4728308087796904e-05,2.0,2.6576361656188965,57,749,,,,,,,,,,
,,,,,,,57,753,14.944692611694336,14.35629940032959,0.5883930921554565,,,,,,,
,,,,,,,57,753,,,,inf,0.6137242317199707,1.8501125574111938,inf,3.440044641494751,2.0,2.6576364040374756
inf,0.5203669667243958,0.17740637063980103,inf,1.5408637523651123,2.0,2.670924186706543,58,759,,,,,,,,,,
,,,,,,,58,766,12.529545783996582,11.875165939331055,0.6543802618980408,,,,,,,
,,,,,,,58,766,,,,inf,0.660759449005127,1.1164010763168335,inf,3.4231157302856445,2.0,2.670924663543701
inf,1.0690321922302246,0.7214248776435852,inf,5.006593704223633,2.0,2.684278964996338,59,769,,,,,,,,,,
8.847448348999023,1.4129831790924072,0.0,2.4781551361083984,5.960463766996327e-08,2.0,2.684278964996338,59,779,,,,,,,,,,
,,,,,,,59,779,12.350992202758789,11.464242935180664,0.8867484927177429,,,,,,,
,,,,,,,59,779,,,,inf,0.8441243767738342,1.775672197341919,inf,2.022249460220337,2.0,2.684278726577759
inf,0.5612597465515137,0.16832733154296875,inf,0.44628095626831055,2.0,2.697700262069702,60,789,,,,,,,,,,
,,,,,,,60,792,11.439441680908203,10.814615249633789,0.6248267292976379,,,,,,,
,,,,,,,60,792,,,,inf,0.8386387228965759,0.8550444841384888,inf,2.8471121788024902,2.0,2.697700023651123
inf,0.46839380264282227,0.00013783574104309082,inf,1.524898648262024,2.0,2.711188793182373,61,799,,,,,,,,,,
,,,,,,,61,805,12.379216194152832,11.572000503540039,0.8072166442871094,,,,,,,
,,,,,,,61,805,,,,inf,0.6096782684326172,1.1662846803665161,inf,2.424833297729492,2.0,2.711188793182373
inf,1.2839415073394775,1.885369062423706,inf,2.730670690536499,2.0,2.7247447967529297,62,809,,,,,,,,,,
,,,,,,,62,818,13.135429382324219,11.691139221191406,1.4442896842956543,,,,,,,
,,,,,,,62,818,,,,inf,1.406221628189087,1.1884783506393433,inf,2.7630527019500732,2.0,2.7247445583343506
inf,2.0701849460601807,0.22038772702217102,inf,1.2937088012695312,2.0,2.738368511199951,63,819,,,,,,,,,,
inf,2.227993965148926,2.018604040145874,inf,2.3218884468078613,2.0,2.738368511199951,63,829,,,,,,,,,,
,,,,,,,63,831,17.78905487060547,15.809183120727539,1.9798719882965088,,,,,,,
,,,,,,,63,831,,,,inf,1.809340000152588,1.2145793437957764,inf,2.187321662902832,2.0,2.7383687496185303
inf,2.1459970474243164,0.6686725616455078,inf,0.7796475291252136,2.0,2.7520604133605957,64,839,,,,,,,,,,
,,,,,,,64,844,18.11387825012207,16.280681610107422,1.8331984281539917,,,,,,,
,,,,,,,64,844,,,,inf,2.254162549972534,1.3513438701629639,inf,2.1329128742218018,2.0,2.7520604133605957
inf,2.060293436050415,2.7194499807592365e-07,inf,3.7138547897338867,2.0,2.7658205032348633,65,849,,,,,,,,,,
,,,,,,,65,857,23.173250198364258,21.463308334350586,1.7099395990371704,,,,,,,
,,,,,,,65,857,,,,inf,1.9589637517929077,1.3173408508300781,inf,3.202504873275757,2.0,2.765820026397705
inf,1.7546517848968506,2.117912769317627,inf,2.4616847038269043,2.0,2.7796497344970703,66,859,,,,,,,,,,
inf,1.2225852012634277,3.796955108642578,inf,5.68471622467041,2.0,2.7796497344970703,66,869,,,,,,,,,,
,,,,,,,66,870,28.72699546813965,27.560592651367188,1.1664053201675415,,,,,,,
,,,,,,,66,870,,,,inf,1.7488045692443848,1.971026062965393,inf,2.704700231552124,2.0,2.7796499729156494
inf,0.9797773957252502,3.0630321502685547,inf,10.540201187133789,2.0,2.7935478687286377,67,879,,,,,,,,,,
,,,,,,,67,883,10.940794944763184,9.825733184814453,1.1150604486465454,,,,,,,
,,,,,,,67,883,,,,inf,1.1197495460510254,3.195559501647949,inf,5.998767375946045,2.0,2.793548345565796
inf,1.341473937034607,1.9246225357055664,inf,3.8596506118774414,2.0,2.8075156211853027,68,889,,,,,,,,,,
,,,,,,,68,896,19.062973022460938,17.70171356201172,1.3612611293792725,,,,,,,
,,,,,,,68,896,,,,inf,1.422090768814087,1.8655579090118408,inf,4.433063507080078,2.0,2.807515859603882
inf,1.3092387914657593,0.0,inf,0.0,2.0,2.8215532302856445,69,899,,,,,,,,,,
inf,1.0138084888458252,0.0,inf,0.0,2.0,2.8215532302856445,69,909,,,,,,,,,,
,,,,,,,69,909,16.16557502746582,15.121854782104492,1.04371976852417,,,,,,,
,,,,,,,69,909,,,,inf,1.394455909729004,0.8384713530540466,inf,3.514073610305786,2.0,2.8215529918670654
inf,1.4219248294830322,0.002347499132156372,inf,0.0015514760743826628,2.0,2.8356611728668213,70,919,,,,,,,,,,
,,,,,,,70,922,15.292253494262695,13.874004364013672,1.4182490110397339,,,,,,,
,,,,,,,70,922,,,,inf,1.29610013961792,1.2244548797607422,inf,1.7250239849090576,2.0,2.8356611728668213
inf,1.7780150175094604,0.008100885897874832,inf,3.1975278854370117,2.0,2.849839448928833,71,929,,,,,,,,,,
,,,,,,,71,935,21.637319564819336,20.219289779663086,1.4180281162261963,,,,,,,
,,,,,,,71,935,,,,inf,1.7580742835998535,1.2715249061584473,inf,2.0633490085601807,2.0,2.849839925765991
inf,1.3991411924362183,0.0,inf,0.06872642040252686,2.0,2.864088535308838,72,939,,,,,,,,,,
,,,,,,,72,948,22.375104904174805,21.314151763916016,1.0609526634216309,,,,,,,
,,,,,,,72,948,,,,inf,1.49861478805542,0.6261981725692749,inf,1.803251028060913,2.0,2.864088296890259
inf,1.2894654273986816,1.9163203239440918,inf,5.2009453773498535,2.0,2.878408908843994,73,949,,,,,,,,,,
inf,0.8349103331565857,8.30752105684951e-05,inf,0.0,2.0,2.878408908843994,73,959,,,,,,,,,,
,,,,,,,73,961,30.4505615234375,29.730119705200195,0.7204411029815674,,,,,,,
,,,,,,,73,961,,,,inf,1.0755418539047241,0.9672010540962219,inf,1.9244041442871094,2.0,2.878408908843994
inf,0.6667185425758362,2.5858407020568848,inf,3.023376703262329,2.0,2.89280104637146,74,969,,,,,,,,,,
,,,,,,,74,974,26.901796340942383,26.028623580932617,0.8731714487075806,,,,,,,
,,,,,,,74,974,,,,inf,0.7966253757476807,1.24918794631958,inf,3.3984451293945312,2.0,2.892800807952881
inf,0.9397240877151489,0.5888575911521912,inf,0.0,2.0,2.9072649478912354,75,979,,,,,,,,,,
,,,,,,,75,987,49.554542541503906,48.70071029663086,0.8538327217102051,,,,,,,
,,,,,,,75,987,,,,inf,1.0193017721176147,1.0591940879821777,inf,1.9311267137527466,2.0,2.9072649478912354
inf,0.7921444177627563,0.5496582388877869,inf,1.209940791130066,2.0,2.9218013286590576,76,989,,,,,,,,,,
inf,0.5000125169754028,0.6504848003387451,inf,1.747604489326477,2.0,2.9218013286590576,76,999,,,,,,,,,,
,,,,,,,76,1000,32.58306884765625,32.02495574951172,0.5581120848655701,,,,,,,
