c_accuracy,c_auc,c_f1,y_accuracy,y_auc,y_f1,concept_loss,task_loss,loss,avg_c_y_acc,epoch,step,val_c_accuracy,val_c_auc,val_c_f1,val_y_accuracy,val_y_auc,val_y_f1,val_concept_loss,val_task_loss,val_loss,val_avg_c_y_acc
0.9480519480519479,0.6904761904761905,0.67678180744788,1.0,1.0,1.0,0.138863667845726,0.1707589030265808,0.309622585773468,0.974025974025974,13,139,,,,,,,,,,
,,,,,,,,,,13,139,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9230769230769231,0.9608549207605811,0.7481781376518218,0.12773554027080536,0.20581687986850739,0.33355242013931274,0.9358974358974359
0.9480519480519479,0.6666666666666666,0.6530290694458916,0.9090909090909091,1.0,0.6666666666666666,0.1231439933180809,0.1252124309539795,0.248356431722641,0.9285714285714285,14,149,,,,,,,,,,
,,,,,,,,,,14,149,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9230769230769231,0.965518757971588,0.7481781376518218,0.12923628091812134,0.2963297367095947,0.42556601762771606,0.9358974358974359
0.9242424242424241,0.6190476190476191,0.5988447088479502,1.0,1.0,1.0,0.1513904184103012,0.04876868799328804,0.20015910267829895,0.962121212121212,15,159,,,,,,,,,,
,,,,,,,,,,15,159,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9230769230769231,0.96129656507015,0.7481781376518218,0.12962979078292847,0.29022878408432007,0.4198586046695709,0.9358974358974359
0.9285714285714284,0.6190476190476191,0.5999744441604908,1.0,1.0,1.0,0.13129496574401855,0.05651063844561577,0.18780560791492462,0.9642857142857142,16,169,,,,,,,,,,
,,,,,,,,,,16,169,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9102564102564102,0.9648150591546818,0.6621417797888386,0.13727425038814545,0.47121766209602356,0.6084919571876526,0.9294871794871795
0.9523809523809522,0.6904761904761905,0.6778504877524407,0.9090909090909091,0.9722222222222222,0.6666666666666666,0.12410520762205124,0.29387176036834717,0.417976975440979,0.9307359307359306,17,179,,,,,,,,,,
,,,,,,,,,,17,179,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9230769230769231,0.9605928662532437,0.7481781376518218,0.12479882687330246,0.2914901673793793,0.41628897190093994,0.9358974358974359
0.9458874458874457,0.6904761904761905,0.6761102567763293,0.9090909090909091,0.9047619047619048,0.5,0.14659340679645538,0.2932736873626709,0.4398670792579651,0.9274891774891774,18,189,,,,,,,,,,
,,,,,,,,,,18,189,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8846153846153846,0.9549632757179927,0.4713064713064713,0.13297493755817413,0.37615934014320374,0.5091342926025391,0.9166666666666666
0.9307359307359306,0.6904761904761905,0.6715703910544387,0.7727272727272727,0.9375,0.4444444444444444,0.1699775606393814,0.2657553553581238,0.435732901096344,0.8517316017316017,19,199,,,,,,,,,,
,,,,,,,,,,19,199,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9230769230769231,0.9542595769010864,0.7264957264957264,0.1271994709968567,0.2812053859233856,0.4084048569202423,0.9358974358974359
0.906926406926407,0.5714285714285714,0.546120768116981,1.0,1.0,1.0,0.18124698102474213,0.11597497761249542,0.29722195863723755,0.9534632034632036,20,209,,,,,,,,,,
,,,,,,,,,,20,209,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.955666974534899,0.7840755735492577,0.12677517533302307,0.2512328028678894,0.3780079782009125,0.9423076923076923
0.9502164502164502,0.7142857142857143,0.7010601517975315,0.9090909090909091,0.975,0.6666666666666666,0.0930650532245636,0.16384786367416382,0.2569129168987274,0.9296536796536796,21,219,,,,,,,,,,
,,,,,,,,,,21,219,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9542595769010864,0.7840755735492577,0.1279355138540268,0.3094903230667114,0.4374258518218994,0.9423076923076923
0.9567099567099566,0.6904761904761905,0.6791304118546645,0.8636363636363636,0.9444444444444444,0.5714285714285715,0.1279830038547516,0.37527915835380554,0.5032621622085571,0.9101731601731602,22,229,,,,,,,,,,
,,,,,,,,,,22,229,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9549632757179927,0.7840755735492577,0.12892749905586243,0.3355228006839752,0.46445029973983765,0.9423076923076923
0.9696969696969695,0.7619047619047619,0.7540473553762593,0.9545454545454546,1.0,0.6666666666666666,0.13859623670578003,0.21644383668899536,0.3550400733947754,0.962121212121212,23,239,,,,,,,,,,
,,,,,,,,,,23,239,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.955666974534899,0.7840755735492577,0.125575989484787,0.2800474166870117,0.4056233763694763,0.9423076923076923
0.9415584415584416,0.7380952380952381,0.7221828160206438,0.8181818181818182,0.9714285714285714,0.6,0.16763418912887573,0.2248380333185196,0.39247220754623413,0.8798701298701299,24,249,,,,,,,,,,
,,,,,,,,,,24,249,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.955666974534899,0.7840755735492577,0.12685906887054443,0.32383039593696594,0.4506894648075104,0.9423076923076923
0.9783549783549784,0.8333333333333334,0.8277171333649738,1.0,1.0,1.0,0.04949932172894478,0.02722223289310932,0.07672155648469925,0.9891774891774892,25,259,,,,,,,,,,
,,,,,,,,,,25,259,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9549632757179927,0.7840755735492577,0.12627013027668,0.31749147176742554,0.44376158714294434,0.9423076923076923
0.9502164502164502,0.5952380952380952,0.5822575541844647,0.8636363636363636,0.9047619047619048,0.0,0.10656703263521194,0.24037915468215942,0.34694617986679077,0.9069264069264069,26,269,,,,,,,,,,
,,,,,,,,,,26,269,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9230769230769231,0.955666974534899,0.7481781376518218,0.12626996636390686,0.30842146277427673,0.434691458940506,0.9358974358974359
0.9264069264069261,0.6428571428571429,0.6231796460748734,0.9545454545454546,0.9882352941176471,0.888888888888889,0.14899373054504395,0.10928822308778763,0.258281946182251,0.9404761904761904,27,279,,,,,,,,,,
,,,,,,,,,,27,279,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9549632757179927,0.7840755735492577,0.12898226082324982,0.3580818176269531,0.48706406354904175,0.9423076923076923
0.9718614718614719,0.7380952380952381,0.7308442756947742,0.8636363636363636,0.9285714285714286,0.4,0.11416157335042953,0.2821204364299774,0.39628201723098755,0.9177489177489178,28,289,,,,,,,,,,
,,,,,,,,,,28,289,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1258723884820938,0.2883230745792389,0.4141954779624939,0.9423076923076923
0.8982683982683982,0.5476190476190477,0.5201462441599085,1.0,1.0,1.0,0.18309438228607178,0.10945131629705429,0.29254570603370667,0.949134199134199,29,299,,,,,,,,,,
,,,,,,,,,,29,299,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9584817698025245,0.7840755735492577,0.1277017891407013,0.3323203921318054,0.4600221812725067,0.9423076923076923
0.9783549783549784,0.8571428571428571,0.8514719935998601,0.9545454545454546,1.0,0.8,0.05671624094247818,0.06307950615882874,0.11979574710130692,0.9664502164502164,30,309,,,,,,,,,,
,,,,,,,,,,30,309,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9584817698025245,0.7840755735492577,0.12835772335529327,0.3491518199443817,0.4775095582008362,0.9423076923076923
0.9610389610389609,0.7857142857142857,0.7753078845453856,0.9090909090909091,0.925,0.5,0.11447855830192566,0.16696587204933167,0.2814444303512573,0.9350649350649349,31,319,,,,,,,,,,
,,,,,,,,,,31,319,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9584817698025245,0.7840755735492577,0.1287081241607666,0.3569506108760834,0.48565873503685,0.9423076923076923
0.9826839826839825,0.8333333333333334,0.8288772873490485,1.0,1.0,1.0,0.06337984651327133,0.04974229633808136,0.11312214285135269,0.9913419913419912,32,329,,,,,,,,,,
,,,,,,,,,,32,329,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9584817698025245,0.7840755735492577,0.12767836451530457,0.33899715542793274,0.4666754901409149,0.9423076923076923
0.9502164502164502,0.6904761904761905,0.677211695650234,0.9545454545454546,0.9647058823529412,0.9090909090909091,0.12709324061870575,0.1700143665075302,0.29710760712623596,0.9523809523809523,33,339,,,,,,,,,,
,,,,,,,,,,33,339,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1298556625843048,0.36888155341148376,0.49873724579811096,0.9423076923076923
0.9285714285714284,0.6428571428571429,0.623668249387397,0.9545454545454546,0.9479166666666666,0.923076923076923,0.1584041863679886,0.16047169268131256,0.31887587904930115,0.9415584415584415,34,349,,,,,,,,,,
,,,,,,,,,,34,349,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.127829447388649,0.34374794363975525,0.47157737612724304,0.9423076923076923
0.9350649350649349,0.6666666666666666,0.6493418258267136,0.9090909090909091,0.951388888888889,0.75,0.16041125357151031,0.29164931178092957,0.4520605802536011,0.922077922077922,35,359,,,,,,,,,,
,,,,,,,,,,35,359,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12723781168460846,0.3343106210231781,0.46154844760894775,0.9423076923076923
0.8463203463203464,0.5476190476190477,0.5050469247700129,0.9090909090909091,0.9791666666666666,0.8,0.253069669008255,0.17218591272830963,0.42525559663772583,0.8777056277056277,36,369,,,,,,,,,,
,,,,,,,,,,36,369,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1278248131275177,0.33619192242622375,0.46401673555374146,0.9423076923076923
0.8982683982683982,0.5,0.4724455381330839,1.0,1.0,1.0,0.213496133685112,0.033989664167165756,0.24748580157756805,0.949134199134199,37,379,,,,,,,,,,
,,,,,,,,,,37,379,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12787386775016785,0.3373059034347534,0.46517977118492126,0.9423076923076923
0.8982683982683982,0.5476190476190477,0.5202355956065244,0.9090909090909091,0.9294117647058824,0.8333333333333333,0.20144867897033691,0.24741753935813904,0.44886621832847595,0.9036796536796536,38,389,,,,,,,,,,
,,,,,,,,,,38,389,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1281369924545288,0.34205639362335205,0.47019338607788086,0.9423076923076923
0.932900432900433,0.5476190476190477,0.5298742619057019,0.9545454545454546,0.9722222222222222,0.888888888888889,0.15076474845409393,0.11963601410388947,0.2704007625579834,0.9437229437229437,39,399,,,,,,,,,,
,,,,,,,,,,39,399,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1285998821258545,0.35047245025634766,0.47907233238220215,0.9423076923076923
0.9718614718614718,0.8095238095238095,0.801888442035321,0.9545454545454546,1.0,0.6666666666666666,0.07272746413946152,0.051352359354496,0.12407982349395752,0.9632034632034632,40,409,,,,,,,,,,
,,,,,,,,,,40,409,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12844184041023254,0.34998220205307007,0.4784240126609802,0.9423076923076923
0.9350649350649349,0.6666666666666666,0.6493984187039855,1.0,1.0,1.0,0.10843529552221298,0.047212958335876465,0.15564826130867004,0.9675324675324675,41,419,,,,,,,,,,
,,,,,,,,,,41,419,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1289403736591339,0.3605271279811859,0.48946747183799744,0.9423076923076923
0.9653679653679654,0.7619047619047619,0.7528001898433794,0.9090909090909091,0.975,0.5,0.08642441779375076,0.10932653397321701,0.19575095176696777,0.9372294372294372,42,429,,,,,,,,,,
,,,,,,,,,,42,429,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12942446768283844,0.3699537515640259,0.4993782043457031,0.9423076923076923
0.9458874458874457,0.6904761904761905,0.6760232452275238,0.9090909090909091,0.9882352941176471,0.7499999999999999,0.16759786009788513,0.12449631839990616,0.2920941710472107,0.9274891774891774,43,439,,,,,,,,,,
,,,,,,,,,,43,439,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12918107211589813,0.36537137627601624,0.4945524036884308,0.9423076923076923
0.9372294372294373,0.5714285714285714,0.5549960577916173,1.0,1.0,1.0,0.1564985066652298,0.0727347582578659,0.2292332649230957,0.9686147186147187,44,449,,,,,,,,,,
,,,,,,,,,,44,449,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12867611646652222,0.35730403661727905,0.48598015308380127,0.9423076923076923
0.9480519480519481,0.6428571428571429,0.6292154941008359,1.0,1.0,1.0,0.10233785957098007,0.03215314820408821,0.13449101150035858,0.974025974025974,45,459,,,,,,,,,,
,,,,,,,,,,45,459,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12876063585281372,0.36098363995552063,0.48974427580833435,0.9423076923076923
0.8636363636363639,0.5238095238095238,0.486296699261613,0.9090909090909091,0.9444444444444444,0.8,0.23621295392513275,0.25506916642189026,0.4912821054458618,0.8863636363636365,46,469,,,,,,,,,,
,,,,,,,,,,46,469,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1289038211107254,0.3644179105758667,0.4933217465877533,0.9423076923076923
0.9415584415584414,0.6428571428571429,0.6274469666860885,1.0,1.0,1.0,0.14584578573703766,0.04338354989886284,0.1892293393611908,0.9707792207792207,47,479,,,,,,,,,,
,,,,,,,,,,47,479,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12945523858070374,0.37432417273521423,0.503779411315918,0.9423076923076923
0.9437229437229439,0.6428571428571429,0.6279987472394896,1.0,1.0,1.0,0.12691663205623627,0.10668141394853592,0.23359805345535278,0.971861471861472,48,489,,,,,,,,,,
,,,,,,,,,,48,489,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12940947711467743,0.3736467957496643,0.5030562281608582,0.9423076923076923
0.9004329004329004,0.5714285714285714,0.5442770271025681,0.9090909090909091,0.90625,0.8571428571428571,0.21160684525966644,0.2483440786600113,0.45995092391967773,0.9047619047619047,49,499,,,,,,,,,,
,,,,,,,,,,49,499,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12938490509986877,0.37322869896888733,0.5026136040687561,0.9423076923076923
0.87012987012987,0.5952380952380952,0.5586443358307791,1.0,1.0,1.0,0.23506547510623932,0.03842860832810402,0.27349409461021423,0.9350649350649349,50,509,,,,,,,,,,
,,,,,,,,,,50,509,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12930430471897125,0.37193170189857483,0.5012359619140625,0.9423076923076923
0.9545454545454546,0.6904761904761905,0.6785220384239915,0.9545454545454546,0.9824561403508772,0.8571428571428571,0.10424985736608505,0.11500230431556702,0.21925216913223267,0.9545454545454546,51,519,,,,,,,,,,
,,,,,,,,,,51,519,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12928664684295654,0.3718629479408264,0.501149594783783,0.9423076923076923
0.8939393939393936,0.5952380952380952,0.566127547389622,0.8636363636363636,1.0,0.8,0.20540255308151245,0.11387142539024353,0.319273978471756,0.8787878787878787,52,529,,,,,,,,,,
,,,,,,,,,,52,529,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1292688399553299,0.37165769934654236,0.5009265542030334,0.9423076923076923
0.9632034632034632,0.6666666666666666,0.6571744977060594,0.9545454545454546,0.9874999999999999,0.8,0.10532473027706146,0.08217937499284744,0.1875041127204895,0.9588744588744589,53,539,,,,,,,,,,
,,,,,,,,,,53,539,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12927864491939545,0.37182992696762085,0.5011085867881775,0.9423076923076923
0.9437229437229436,0.6904761904761905,0.6754148717968507,0.9545454545454546,0.9791666666666666,0.888888888888889,0.12945443391799927,0.12055852264165878,0.25001296401023865,0.949134199134199,54,549,,,,,,,,,,
,,,,,,,,,,54,549,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12923932075500488,0.37110647559165955,0.5003458261489868,0.9423076923076923
0.9264069264069261,0.6190476190476191,0.5992696709496508,1.0,1.0,1.0,0.1220749244093895,0.02051386423408985,0.1425887942314148,0.9632034632034631,55,559,,,,,,,,,,
,,,,,,,,,,55,559,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1292293220758438,0.37089768052101135,0.5001270174980164,0.9423076923076923
0.9480519480519481,0.7142857142857143,0.7003466719901882,0.9090909090909091,0.9090909090909091,0.0,0.09885203093290329,0.18374544382095337,0.28259748220443726,0.9285714285714286,56,569,,,,,,,,,,
,,,,,,,,,,56,569,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12920165061950684,0.370470255613327,0.49967193603515625,0.9423076923076923
0.8874458874458875,0.5476190476190477,0.5168020948591917,0.9090909090909091,0.953125,0.8333333333333334,0.22759082913398743,0.23202306032180786,0.4596138894557953,0.8982683982683983,57,579,,,,,,,,,,
,,,,,,,,,,57,579,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12918812036514282,0.3704513609409332,0.49963945150375366,0.9423076923076923
0.987012987012987,0.9047619047619048,0.9013869113536889,0.9090909090909091,0.9523809523809523,0.0,0.03736374154686928,0.084650419652462,0.12201416492462158,0.948051948051948,58,589,,,,,,,,,,
,,,,,,,,,,58,589,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12911942601203918,0.36940836906433105,0.49852776527404785,0.9423076923076923
0.9025974025974024,0.6428571428571429,0.6157249493162305,0.9545454545454546,0.984375,0.923076923076923,0.2021365761756897,0.1260146200656891,0.3281511962413788,0.9285714285714285,59,599,,,,,,,,,,
,,,,,,,,,,59,599,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12911449372768402,0.36932680010795593,0.49844130873680115,0.9423076923076923
0.8679653679653679,0.5476190476190477,0.5108147596359761,0.8636363636363636,0.9428571428571428,0.7999999999999999,0.2390086054801941,0.3222971558570862,0.5613057613372803,0.8658008658008658,60,609,,,,,,,,,,
,,,,,,,,,,60,609,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12911316752433777,0.36930549144744873,0.4984186589717865,0.9423076923076923
0.9199134199134198,0.6666666666666666,0.6443558195889961,0.9545454545454546,0.9583333333333333,0.888888888888889,0.13700298964977264,0.11227962374687195,0.2492826133966446,0.9372294372294372,61,619,,,,,,,,,,
,,,,,,,,,,61,619,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1291075348854065,0.3692021071910858,0.4983096122741699,0.9423076923076923
0.9415584415584414,0.6428571428571429,0.6274186702474525,0.9090909090909091,1.0,0.6666666666666666,0.14577467739582062,0.0822966992855072,0.22807137668132782,0.9253246753246752,62,629,,,,,,,,,,
,,,,,,,,,,62,629,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12910254299640656,0.36912310123443604,0.49822568893432617,0.9423076923076923
0.9523809523809523,0.7619047619047619,0.7491716613343711,1.0,1.0,1.0,0.13103923201560974,0.06810443848371506,0.1991436779499054,0.9761904761904762,63,639,,,,,,,,,,
,,,,,,,,,,63,639,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1290908008813858,0.3689289689064026,0.4980197846889496,0.9423076923076923
0.9047619047619048,0.6190476190476191,0.5931213188040027,0.9545454545454546,1.0,0.888888888888889,0.16906920075416565,0.08395567536354065,0.2530248761177063,0.9296536796536796,64,649,,,,,,,,,,
,,,,,,,,,,64,649,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1290885955095291,0.36890909075737,0.4979976713657379,0.9423076923076923
0.9177489177489176,0.6428571428571429,0.6202388166207955,0.9545454545454546,1.0,0.888888888888889,0.16567550599575043,0.08055141568183899,0.24622692167758942,0.9361471861471862,65,659,,,,,,,,,,
,,,,,,,,,,65,659,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.1290866583585739,0.36889541149139404,0.4979820251464844,0.9423076923076923
0.8809523809523809,0.6190476190476191,0.5857223149262094,0.9090909090909091,0.9330357142857143,0.875,0.2409181296825409,0.23598094284534454,0.47689908742904663,0.895021645021645,66,669,,,,,,,,,,
,,,,,,,,,,66,669,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12908408045768738,0.36887189745903015,0.4979560077190399,0.9423076923076923
0.9329004329004329,0.7142857142857143,0.6955223650064127,0.9090909090909091,1.0,0.7499999999999999,0.1344037801027298,0.08778656274080276,0.22219035029411316,0.920995670995671,67,679,,,,,,,,,,
,,,,,,,,,,67,679,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9358974358974359,0.9570743721687117,0.7840755735492577,0.12908685207366943,0.3689368665218353,0.49802374839782715,0.9423076923076923
0.9307359307359306,0.6190476190476191,0.6007068321751088,0.9545454545454546,1.0,0.8571428571428571,0.1366165578365326,0.07192720472812653,0.20854376256465912,0.9426406926406926,68,689,,,,,,,,,,
