train_c_accuracy,train_c_auc,train_c_f1,train_y_accuracy,train_y_auc,train_y_f1,train_concept_loss,train_task_loss,train_loss,loss,epoch,step,val_c_accuracy,val_c_auc,val_c_f1,val_y_accuracy,val_y_auc,val_y_f1,val_concept_loss,val_task_loss,val_loss
0.9345238208770752,0.703056812286377,0.0,0.75,0.8385416269302368,0.0,0.17617225646972656,0.4674374461174011,0.6436097025871277,0.6436097025871277,0,9,,,,,,,,,
,,,,,,,,,,0,15,1.0,0.0,-6.5151120476176764e+35,0.9200000166893005,0.8901208639144897,0.6197285652160645,0.024594487622380257,0.29471027851104736,0.31930476427078247
0.9166666865348816,0.8275645971298218,0.0,0.875,0.9777777791023254,0.5,0.20925426483154297,0.3172930181026459,0.5265473127365112,0.5265473127365112,1,19,,,,,,,,,
0.918154776096344,0.8477198481559753,0.06779661029577255,0.875,0.865384578704834,0.5,0.26534634828567505,0.3435344696044922,0.6088808178901672,0.6088808178901672,1,29,,,,,,,,,
,,,,,,,,,,1,31,0.996904730796814,0.0,-3.5712049687463236e+34,0.9150000214576721,0.9053270220756531,0.6364195942878723,0.062355026602745056,0.34584495425224304,0.4081999659538269
0.925595223903656,0.7405151128768921,0.0,0.875,0.9427083134651184,0.6666666865348816,0.17429226636886597,0.41884809732437134,0.5931403636932373,0.5931403636932373,2,39,,,,,,,,,
,,,,,,,,,,2,47,0.9952381253242493,0.0,0.0,0.9150000214576721,0.9375291466712952,0.5787028670310974,0.03341662511229515,0.2390468567609787,0.27246347069740295
0.898809552192688,0.827633261680603,0.15000000596046448,0.84375,0.9657142758369446,0.5454545617103577,0.24881695210933685,0.2630229592323303,0.5118399262428284,0.5118399262428284,3,49,,,,,,,,,
0.9330357313156128,0.5535520911216736,0.3478260934352875,0.9375,0.9807692170143127,0.8571428656578064,0.15289141237735748,0.16523854434490204,0.3181299567222595,0.3181299567222595,3,59,,,,,,,,,
,,,,,,,,,,3,63,0.9873809814453125,0.0,0.0,0.9200000166893005,0.946796715259552,0.6376557350158691,0.054174117743968964,0.1979677826166153,0.25214189291000366
0.9642857313156128,0.5243567824363708,0.07692307978868484,0.875,0.9481481909751892,0.6000000238418579,0.12998467683792114,0.2468915581703186,0.37687623500823975,0.37687623500823975,4,69,,,,,,,,,
0.817460298538208,0.5464286208152771,0.34285715222358704,1.0,1.0,1.0,0.3443104922771454,0.12282826751470566,0.46713876724243164,0.46713876724243164,4,79,,,,,,,,,
,,,,,,,,,,4,79,0.9842856526374817,0.0,0.0,0.8999999761581421,0.954990565776825,0.6793162822723389,0.07435037940740585,0.20092514157295227,0.2752755284309387
0.9702380895614624,0.5174283385276794,0.375,0.9375,0.9553571343421936,0.75,0.11536228656768799,0.18211039900779724,0.29747268557548523,0.29747268557548523,5,89,,,,,,,,,
,,,,,,,,,,5,95,0.9928571581840515,0.0,-inf,0.9200000166893005,0.9559126496315002,0.6017094254493713,0.04455605149269104,0.23887421190738678,0.283430278301239
0.9508928656578064,0.839099109172821,0.4590163826942444,0.875,0.9464285373687744,0.6000000238418579,0.11733341217041016,0.18165256083011627,0.29898595809936523,0.29898595809936523,6,99,,,,,,,,,
0.9360119104385376,0.873565673828125,0.44155845046043396,0.96875,0.9942857027053833,0.9230769276618958,0.1369314044713974,0.11311590671539307,0.25004732608795166,0.25004732608795166,6,109,,,,,,,,,
,,,,,,,,,,6,111,0.970714271068573,0.0,0.0,0.8899999856948853,0.9690170288085938,0.690666675567627,0.08808533847332001,0.23511041700839996,0.3231957256793976
0.9523809552192688,0.518417477607727,0.2380952388048172,0.96875,0.9910714030265808,0.8888888955116272,0.11691202968358994,0.08883260190486908,0.20574462413787842,0.20574462413787842,7,119,,,,,,,,,
,,,,,,,,,,7,127,0.9716666340827942,0.0,0.0,0.9049999713897705,0.9668543934822083,0.7143703699111938,0.0887506902217865,0.1984269917011261,0.2871776819229126
0.9345238208770752,0.8759910464286804,0.46341463923454285,0.96875,0.9714285731315613,0.9230769276618958,0.1555120348930359,0.1700572967529297,0.3255693316459656,0.3255693316459656,8,129,,,,,,,,,
0.956845223903656,0.5999841094017029,0.508474588394165,0.96875,1.0,0.9333333373069763,0.11852331459522247,0.13705702126026154,0.255580335855484,0.255580335855484,8,139,,,,,,,,,
,,,,,,,,,,8,143,0.9709523916244507,0.0,0.0,0.8899999856948853,0.9521119594573975,0.6224537491798401,0.08334329724311829,0.22788876295089722,0.3112320601940155
0.9598214030265808,0.8221960663795471,0.44897958636283875,0.875,0.9553571343421936,0.5,0.11260312050580978,0.24577665328979492,0.3583797812461853,0.3583797812461853,9,149,,,,,,,,,
0.9523809552192688,0.1428571492433548,0.25,1.0,1.0,1.0,0.10306978225708008,0.01621747575700283,0.11928725987672806,0.11928725987672806,9,159,,,,,,,,,
,,,,,,,,,,9,159,0.9716666340827942,0.0,0.0,0.8650000095367432,0.9556816816329956,0.6361904740333557,0.10151141881942749,0.2559526860713959,0.35746410489082336
0.9583333134651184,0.6277055144309998,0.5,0.90625,0.9851851463317871,0.7272727489471436,0.1046406477689743,0.13536369800567627,0.24000434577465057,0.24000434577465057,10,169,,,,,,,,,
,,,,,,,,,,10,175,0.9742856621742249,0.0,0.0,0.9150000214576721,0.9641370177268982,0.6695746779441833,0.070419080555439,0.17591315507888794,0.24633224308490753
0.96875,0.6404733657836914,0.4000000059604645,0.96875,1.0,0.8888888955116272,0.08185479789972305,0.09267549216747284,0.1745302975177765,0.1745302975177765,11,179,,,,,,,,,
0.8958333134651184,0.9175102114677429,0.5679012537002563,0.90625,1.0,0.8421052694320679,0.23937511444091797,0.27146729826927185,0.5108424425125122,0.5108424425125122,11,189,,,,,,,,,
,,,,,,,,,,11,191,0.9942857623100281,0.0,-8.142723920005089e+34,0.9300000071525574,0.9529944658279419,0.6633198261260986,0.03574422001838684,0.26354438066482544,0.2992885708808899
0.9122023582458496,0.9414467811584473,0.2716049253940582,0.875,0.9487179517745972,0.6666666865348816,0.18076258897781372,0.18644556403160095,0.3672081530094147,0.3672081530094147,12,199,,,,,,,,,
,,,,,,,,,,12,207,0.9721428751945496,0.0,0.0,0.8399999737739563,0.9442689418792725,0.5774545669555664,0.08506614714860916,0.5238232016563416,0.6088893413543701
0.949404776096344,0.7936035394668579,0.4516128897666931,0.9375,0.9910714030265808,0.800000011920929,0.1424717754125595,0.15254314243793488,0.2950149178504944,0.2950149178504944,13,209,,,,,,,,,
0.9851190447807312,0.4249519109725952,0.375,0.90625,1.0,0.5714285969734192,0.0697684958577156,0.18731585144996643,0.25708433985710144,0.25708433985710144,13,219,,,,,,,,,
,,,,,,,,,,13,223,0.9950000047683716,0.0,-2.012016053982778e+33,0.925000011920929,0.9547302722930908,0.6556643843650818,0.03153790906071663,0.23200973868370056,0.2635476291179657
0.9315476417541504,0.7449401617050171,0.28125,0.9375,0.9743589758872986,0.8571428656578064,0.16138218343257904,0.15250259637832642,0.31388479471206665,0.31388479471206665,14,229,,,,,,,,,
0.9365079402923584,0.2571428418159485,0.0,0.8333333134651184,1.0,0.0,0.29563748836517334,0.14797821640968323,0.44361570477485657,0.44361570477485657,14,239,,,,,,,,,
,,,,,,,,,,14,239,0.981666624546051,0.0,0.0,0.9100000262260437,0.9381659626960754,0.6827028393745422,0.0750463530421257,0.2179785519838333,0.2930249273777008
0.9479166865348816,0.8031130433082581,0.2222222238779068,0.96875,0.977011501789093,0.8571428656578064,0.125095397233963,0.1311354637145996,0.2562308609485626,0.2562308609485626,15,249,,,,,,,,,
,,,,,,,,,,15,255,0.9728571176528931,0.0,0.0,0.9049999713897705,0.9552952647209167,0.7077871561050415,0.08975853025913239,0.22882863879203796,0.31858718395233154
0.956845223903656,0.759636640548706,0.5396825671195984,0.875,0.931034505367279,0.5,0.12403249740600586,0.2619958519935608,0.38602834939956665,0.38602834939956665,16,259,,,,,,,,,
0.9747023582458496,0.35542023181915283,0.3199999928474426,0.96875,1.0,0.8571428656578064,0.07495210319757462,0.034719131886959076,0.10967123508453369,0.10967123508453369,16,269,,,,,,,,,
,,,,,,,,,,16,271,0.9845237731933594,0.0,0.0,0.9399999976158142,0.9602271914482117,0.7676190137863159,0.054227329790592194,0.2064477950334549,0.2606751322746277
0.9657738208770752,0.48930445313453674,0.4390243887901306,0.96875,1.0,0.8571428656578064,0.10065858066082001,0.055032119154930115,0.15569069981575012,0.15569069981575012,17,279,,,,,,,,,
,,,,,,,,,,17,287,0.9952381253242493,0.0,0.0,0.9200000166893005,0.9569008350372314,0.5483636260032654,0.03968008607625961,0.25263261795043945,0.2923126816749573
0.9702380895614624,0.6844354271888733,0.5833333134651184,0.96875,1.0,0.8571428656578064,0.09370370209217072,0.048672616481781006,0.14237631857395172,0.14237631857395172,18,289,,,,,,,,,
0.9657738208770752,0.5615329146385193,0.4390243887901306,0.90625,0.9615384340286255,0.7272727489471436,0.1099536195397377,0.20501355826854706,0.31496718525886536,0.31496718525886536,18,299,,,,,,,,,
,,,,,,,,,,18,303,0.9888095259666443,0.0,-1.1126571425070852e+21,0.9200000166893005,0.9455711245536804,0.7261538505554199,0.06635284423828125,0.2106103152036667,0.27696317434310913
0.988095223903656,0.4797755777835846,0.692307710647583,0.96875,1.0,0.6666666865348816,0.06717869639396667,0.057942945510149,0.12512163817882538,0.12512163817882538,19,309,,,,,,,,,
0.9126983880996704,0.4583333432674408,0.52173912525177,0.8333333134651184,0.875,0.800000011920929,0.25764554738998413,0.5671931505203247,0.8248386979103088,0.8248386979103088,19,319,,,,,,,,,
,,,,,,,,,,19,319,0.9559524655342102,0.0,0.0,0.9049999713897705,0.9615697264671326,0.7223614454269409,0.10655158758163452,0.2721922993659973,0.37874388694763184
0.9434523582458496,0.6898605227470398,0.3870967626571655,1.0,1.0,1.0,0.12620919942855835,0.0721777155995369,0.19838690757751465,0.19838690757751465,20,329,,,,,,,,,
,,,,,,,,,,20,335,0.9809523820877075,0.0,0.0,0.8899999856948853,0.9328451752662659,0.6761282086372375,0.06213928386569023,0.3295953869819641,0.39173462986946106
