c_accuracy,c_auc,c_f1,y_accuracy,y_auc,y_f1,concept_loss,task_loss,loss,avg_c_y_acc,epoch,step,val_c_accuracy,val_c_auc,val_c_f1,val_y_accuracy,val_y_auc,val_y_f1,val_concept_loss,val_task_loss,val_loss,val_avg_c_y_acc
0.9285714285714284,0.6190476190476191,0.5999744441604908,0.9545454545454546,0.9764705882352941,0.888888888888889,0.17559483647346497,0.1494409441947937,0.32503578066825867,0.9415584415584415,16,169,,,,,,,,,,
,,,,,,,,,,16,169,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8974358974358975,0.96903725205612,0.5897435897435899,0.1322714239358902,0.26670965552330017,0.39898112416267395,0.9230769230769231
0.9523809523809522,0.6904761904761905,0.6778504877524407,0.9090909090909091,0.9722222222222222,0.6666666666666666,0.1311911642551422,0.17719276249408722,0.3083839416503906,0.9307359307359306,17,179,,,,,,,,,,
,,,,,,,,,,17,179,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9669261556054008,0.0,0.12534376978874207,0.2732307016849518,0.39857450127601624,0.8910256410256411
0.9458874458874457,0.6904761904761905,0.6761102567763293,0.9090909090909091,0.9047619047619048,0.5,0.1279708594083786,0.29998424649238586,0.42795509099960327,0.9274891774891774,18,189,,,,,,,,,,
,,,,,,,,,,18,189,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9230769230769231,0.9704446496899328,0.6923076923076923,0.129410982131958,0.36162370443344116,0.49103468656539917,0.9358974358974359
0.9307359307359306,0.6904761904761905,0.6715703910544387,0.8181818181818182,0.9166666666666666,0.6,0.1851729303598404,0.2899927496910095,0.4751656651496887,0.8744588744588744,19,199,,,,,,,,,,
,,,,,,,,,,19,199,0.9487179487179487,0.5647130647130647,0.551307855961247,0.9102564102564102,0.9669261556054008,0.6621417797888386,0.12697693705558777,0.3388253152370453,0.46580225229263306,0.9294871794871795
0.906926406926407,0.5714285714285714,0.546120768116981,0.7727272727272727,0.9764705882352941,0.0,0.19217942655086517,0.16455787420272827,0.35673731565475464,0.8398268398268398,20,209,,,,,,,,,,
,,,,,,,,,,20,209,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9683335532392138,0.0,0.12551118433475494,0.3299873471260071,0.45549851655960083,0.8910256410256411
0.9502164502164502,0.7142857142857143,0.7010601517975315,0.9545454545454546,1.0,0.8,0.12976884841918945,0.1173291876912117,0.24709802865982056,0.9523809523809523,21,219,,,,,,,,,,
,,,,,,,,,,21,219,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9683335532392138,0.0,0.1249350756406784,0.29902416467666626,0.42395925521850586,0.8910256410256411
0.9567099567099566,0.6904761904761905,0.6791304118546645,0.8636363636363636,0.9444444444444444,0.5714285714285715,0.1250791996717453,0.48223498463630676,0.6073141694068909,0.9101731601731602,22,229,,,,,,,,,,
,,,,,,,,,,22,229,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9683335532392138,0.0,0.1261260211467743,0.34026437997817993,0.4663904011249542,0.8910256410256411
0.9696969696969695,0.7619047619047619,0.7540473553762593,1.0,1.0,1.0,0.10320068895816803,0.06334933638572693,0.16655002534389496,0.9848484848484848,23,239,,,,,,,,,,
,,,,,,,,,,23,239,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9683335532392138,0.0,0.12598054111003876,0.341145783662796,0.4671263098716736,0.8910256410256411
0.9415584415584416,0.7380952380952381,0.7221828160206438,0.8636363636363636,0.942857142857143,0.7272727272727273,0.19695882499217987,0.2701769769191742,0.46713578701019287,0.9025974025974026,24,249,,,,,,,,,,
,,,,,,,,,,24,249,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9683335532392138,0.0,0.12570425868034363,0.3354039192199707,0.46110817790031433,0.8910256410256411
0.9783549783549784,0.8333333333333334,0.8277171333649738,0.9545454545454546,0.9874999999999999,0.6666666666666666,0.06725834310054779,0.08847799152135849,0.15573632717132568,0.9664502164502164,25,259,,,,,,,,,,
,,,,,,,,,,25,259,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9683335532392138,0.0,0.12663878500461578,0.35753554105758667,0.48417428135871887,0.8910256410256411
0.9502164502164502,0.5952380952380952,0.5822575541844647,0.9090909090909091,0.880952380952381,0.0,0.12482841312885284,0.24506250023841858,0.3698909282684326,0.9296536796536796,26,269,,,,,,,,,,
,,,,,,,,,,26,269,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9683335532392138,0.0,0.12604165077209473,0.3237648010253906,0.44980642199516296,0.8910256410256411
0.9264069264069261,0.6428571428571429,0.6231796460748734,0.9090909090909091,0.9823529411764705,0.7499999999999999,0.15704922378063202,0.15220479667186737,0.3092540204524994,0.9177489177489175,27,279,,,,,,,,,,
,,,,,,,,,,27,279,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9669261556054008,0.0,0.1271037459373474,0.3496771454811096,0.4767809212207794,0.8910256410256411
0.9718614718614719,0.7380952380952381,0.7308442756947742,0.9090909090909091,0.9047619047619047,0.0,0.11111442744731903,0.2133336067199707,0.3244480490684509,0.9404761904761905,28,289,,,,,,,,,,
,,,,,,,,,,28,289,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9669261556054008,0.0,0.1263732612133026,0.33816197514533997,0.4645352363586426,0.8910256410256411
0.8982683982683982,0.5476190476190477,0.5201462441599085,0.9545454545454546,0.9882352941176471,0.9090909090909091,0.2050163298845291,0.13366486132144928,0.3386811912059784,0.9264069264069263,29,299,,,,,,,,,,
,,,,,,,,,,29,299,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9669261556054008,0.0,0.12617996335029602,0.32047492265701294,0.44665488600730896,0.8910256410256411
0.9783549783549784,0.8571428571428571,0.8514719935998601,0.9545454545454546,0.9912280701754387,0.8,0.06450483202934265,0.10411887615919113,0.16862371563911438,0.9664502164502164,30,309,,,,,,,,,,
,,,,,,,,,,30,309,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9669261556054008,0.0,0.12599003314971924,0.3244082033634186,0.4503982365131378,0.8910256410256411
0.9610389610389609,0.7857142857142857,0.7753078845453856,0.9090909090909091,0.875,0.5,0.13697335124015808,0.21931324899196625,0.35628658533096313,0.9350649350649349,31,319,,,,,,,,,,
,,,,,,,,,,31,319,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9669261556054008,0.0,0.1267698109149933,0.35274869203567505,0.47951850295066833,0.8910256410256411
0.9826839826839825,0.8333333333333334,0.8288772873490485,0.9090909090909091,0.9249999999999999,0.0,0.08206222951412201,0.16521453857421875,0.24727676808834076,0.9458874458874458,32,329,,,,,,,,,,
,,,,,,,,,,32,329,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9669261556054008,0.0,0.12553654611110687,0.31403928995132446,0.43957582116127014,0.8910256410256411
0.9502164502164502,0.6904761904761905,0.677211695650234,0.8636363636363636,0.9176470588235294,0.6666666666666665,0.15496931970119476,0.2730301022529602,0.42799943685531616,0.9069264069264069,33,339,,,,,,,,,,
,,,,,,,,,,33,339,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9662224567884946,0.0,0.12682202458381653,0.3583783507347107,0.48520034551620483,0.8910256410256411
0.9285714285714284,0.6428571428571429,0.623668249387397,0.8181818181818182,0.9270833333333334,0.6,0.18272234499454498,0.27794504165649414,0.46066737174987793,0.8733766233766234,34,349,,,,,,,,,,
,,,,,,,,,,34,349,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9669261556054008,0.0,0.125717431306839,0.2832231819629669,0.4089406430721283,0.8910256410256411
0.9350649350649349,0.6666666666666666,0.6493418258267136,0.8636363636363636,0.9652777777777777,0.4,0.1569870412349701,0.23431020975112915,0.39129725098609924,0.8993506493506493,35,359,,,,,,,,,,
,,,,,,,,,,35,359,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9669261556054008,0.0,0.1258966475725174,0.31299421191215515,0.43889084458351135,0.8910256410256411
0.8463203463203464,0.5476190476190477,0.5050469247700129,0.9545454545454546,0.9652777777777778,0.8571428571428571,0.32086801528930664,0.25702255964279175,0.5778905749320984,0.9004329004329005,36,369,,,,,,,,,,
,,,,,,,,,,36,369,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9669261556054008,0.0,0.126504048705101,0.3441334068775177,0.4706374406814575,0.8910256410256411
0.8982683982683982,0.5,0.4724455381330839,0.9090909090909091,1.0,0.6666666666666666,0.2357754409313202,0.06896363943815231,0.3047390878200531,0.9036796536796536,37,379,,,,,,,,,,
,,,,,,,,,,37,379,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9669261556054008,0.0,0.12648844718933105,0.3433989882469177,0.4698874056339264,0.8910256410256411
0.8982683982683982,0.5476190476190477,0.5202355956065244,0.7727272727272727,0.8470588235294118,0.28571428571428575,0.22959107160568237,0.2993411719799042,0.5289322137832642,0.8354978354978355,38,389,,,,,,,,,,
,,,,,,,,,,38,389,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9669261556054008,0.0,0.1264362633228302,0.34288644790649414,0.46932268142700195,0.8910256410256411
0.932900432900433,0.5476190476190477,0.5298742619057019,0.8636363636363636,1.0,0.4,0.15210577845573425,0.09764131903648376,0.24974709749221802,0.8982683982683983,39,399,,,,,,,,,,
,,,,,,,,,,39,399,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12650462985038757,0.3456849157810211,0.4721895456314087,0.8910256410256411
0.9718614718614718,0.8095238095238095,0.801888442035321,0.9545454545454546,0.9875,0.6666666666666666,0.09987840801477432,0.13922348618507385,0.23910188674926758,0.9632034632034632,40,409,,,,,,,,,,
,,,,,,,,,,40,409,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.1263408213853836,0.34145668148994446,0.46779748797416687,0.8910256410256411
0.9350649350649349,0.6666666666666666,0.6493984187039855,0.8181818181818182,0.9722222222222222,0.0,0.13967156410217285,0.17710329592227936,0.316774845123291,0.8766233766233766,41,419,,,,,,,,,,
,,,,,,,,,,41,419,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.1263609528541565,0.34382376074790955,0.47018465399742126,0.8910256410256411
0.9653679653679654,0.7619047619047619,0.7528001898433794,0.9545454545454546,0.9375,0.6666666666666666,0.09552034735679626,0.14067693054676056,0.23619727790355682,0.95995670995671,42,429,,,,,,,,,,
,,,,,,,,,,42,429,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12644612789154053,0.35066697001457214,0.47711309790611267,0.8910256410256411
0.9458874458874457,0.6904761904761905,0.6760232452275238,0.8636363636363636,0.9411764705882353,0.5714285714285715,0.15611177682876587,0.22043414413928986,0.37654590606689453,0.9047619047619047,43,439,,,,,,,,,,
,,,,,,,,,,43,439,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12666180729866028,0.35815927386283875,0.484821081161499,0.8910256410256411
0.9372294372294373,0.5714285714285714,0.5549960577916173,0.9545454545454546,0.9500000000000001,0.6666666666666666,0.1969633549451828,0.20694474875926971,0.4039081037044525,0.945887445887446,44,449,,,,,,,,,,
,,,,,,,,,,44,449,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12647110223770142,0.3509889841079712,0.4774600863456726,0.8910256410256411
0.9480519480519481,0.6428571428571429,0.6292154941008359,1.0,1.0,1.0,0.14688903093338013,0.13559718430042267,0.2824862003326416,0.974025974025974,45,459,,,,,,,,,,
,,,,,,,,,,45,459,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12645545601844788,0.3519989252090454,0.4784543514251709,0.8910256410256411
0.8636363636363639,0.5238095238095238,0.486296699261613,0.8181818181818182,0.9375,0.5,0.2794378399848938,0.31002581119537354,0.5894636511802673,0.840909090909091,46,469,,,,,,,,,,
,,,,,,,,,,46,469,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12658368051052094,0.35678455233573914,0.48336824774742126,0.8910256410256411
0.9415584415584414,0.6428571428571429,0.6274469666860885,0.9545454545454546,0.9912280701754387,0.8,0.1522112637758255,0.11400968581438065,0.26622095704078674,0.948051948051948,47,479,,,,,,,,,,
,,,,,,,,,,47,479,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12675559520721436,0.36431968212127686,0.4910752773284912,0.8910256410256411
0.9437229437229439,0.6428571428571429,0.6279987472394896,0.9090909090909091,1.0,0.6666666666666666,0.128892719745636,0.09551138430833817,0.22440409660339355,0.9264069264069265,48,489,,,,,,,,,,
,,,,,,,,,,48,489,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12674425542354584,0.364237517118454,0.4909817576408386,0.8910256410256411
0.9004329004329004,0.5714285714285714,0.5442770271025681,0.7272727272727273,0.8333333333333334,0.25,0.23551194369792938,0.3361484706401825,0.5716603994369507,0.8138528138528138,49,499,,,,,,,,,,
,,,,,,,,,,49,499,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.126735657453537,0.36406397819519043,0.49079957604408264,0.8910256410256411
0.87012987012987,0.5952380952380952,0.5586443358307791,0.9545454545454546,0.9947916666666666,0.9090909090909091,0.2732001841068268,0.13470306992530823,0.407903254032135,0.9123376623376622,50,509,,,,,,,,,,
,,,,,,,,,,50,509,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.1267082691192627,0.36318790912628174,0.48989617824554443,0.8910256410256411
0.9545454545454546,0.6904761904761905,0.6785220384239915,0.8636363636363636,0.9473684210526315,0.0,0.11479198932647705,0.18021759390830994,0.295009583234787,0.9090909090909092,51,519,,,,,,,,,,
,,,,,,,,,,51,519,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12670519948005676,0.36323511600494385,0.4899403154850006,0.8910256410256411
0.8939393939393936,0.5952380952380952,0.566127547389622,0.8636363636363636,1.0,0.8,0.22749140858650208,0.22514456510543823,0.4526359736919403,0.8787878787878787,52,529,,,,,,,,,,
,,,,,,,,,,52,529,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12670472264289856,0.36334967613220215,0.4900543987751007,0.8910256410256411
0.9632034632034632,0.6666666666666666,0.6571744977060594,0.9545454545454546,0.9874999999999999,0.6666666666666666,0.10447445511817932,0.07692455500364304,0.18139901757240295,0.9588744588744589,53,539,,,,,,,,,,
,,,,,,,,,,53,539,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12671102583408356,0.36356019973754883,0.4902712404727936,0.8910256410256411
0.9437229437229436,0.6904761904761905,0.6754148717968507,0.8636363636363636,0.9583333333333333,0.4,0.1249309703707695,0.16905543208122253,0.29398640990257263,0.9036796536796536,54,549,,,,,,,,,,
,,,,,,,,,,54,549,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12668433785438538,0.3627772331237793,0.4894615709781647,0.8910256410256411
0.9264069264069261,0.6190476190476191,0.5992696709496508,1.0,1.0,1.0,0.17197179794311523,0.04624833166599274,0.21822012960910797,0.9632034632034631,55,559,,,,,,,,,,
,,,,,,,,,,55,559,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12666773796081543,0.36241021752357483,0.48907798528671265,0.8910256410256411
0.9480519480519481,0.7142857142857143,0.7003466719901882,0.9545454545454546,0.9545454545454546,0.0,0.11562405526638031,0.12161571532487869,0.2372397780418396,0.9512987012987013,56,569,,,,,,,,,,
,,,,,,,,,,56,569,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.1266624927520752,0.362398236989975,0.48906072974205017,0.8910256410256411
0.8874458874458875,0.5476190476190477,0.5168020948591917,0.8636363636363636,0.9479166666666667,0.7272727272727272,0.24391527473926544,0.273483008146286,0.5173982977867126,0.8755411255411256,57,579,,,,,,,,,,
,,,,,,,,,,57,579,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12666106224060059,0.3625202178955078,0.4891813099384308,0.8910256410256411
0.987012987012987,0.9047619047619048,0.9013869113536889,0.9545454545454546,0.9047619047619049,0.0,0.0591430701315403,0.12772884964942932,0.18687191605567932,0.9707792207792207,58,589,,,,,,,,,,
,,,,,,,,,,58,589,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12664899230003357,0.36212047934532166,0.48876944184303284,0.8910256410256411
0.9025974025974024,0.6428571428571429,0.6157249493162305,0.8636363636363636,0.96875,0.6666666666666666,0.20676206052303314,0.19560003280639648,0.4023621082305908,0.883116883116883,59,599,,,,,,,,,,
,,,,,,,,,,59,599,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12664760649204254,0.362088143825531,0.48873579502105713,0.8910256410256411
0.8679653679653679,0.5476190476190477,0.5108147596359761,0.7727272727272727,0.9619047619047619,0.5454545454545454,0.25006526708602905,0.3477925658226013,0.5978578329086304,0.8203463203463204,60,609,,,,,,,,,,
,,,,,,,,,,60,609,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12664645910263062,0.3620796799659729,0.4887261390686035,0.8910256410256411
0.9199134199134198,0.6666666666666666,0.6443558195889961,0.9545454545454546,0.9583333333333333,0.888888888888889,0.1525338590145111,0.14245860278606415,0.29499244689941406,0.9372294372294372,61,619,,,,,,,,,,
,,,,,,,,,,61,619,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12664301693439484,0.36198514699935913,0.48862817883491516,0.8910256410256411
0.9415584415584414,0.6428571428571429,0.6274186702474525,0.9090909090909091,1.0,0.6666666666666666,0.13719716668128967,0.11848873645067215,0.2556858956813812,0.9253246753246752,62,629,,,,,,,,,,
,,,,,,,,,,62,629,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12664192914962769,0.36197057366371155,0.48861250281333923,0.8910256410256411
0.9523809523809523,0.7619047619047619,0.7491716613343711,0.8636363636363636,1.0,0.4,0.13552573323249817,0.1293690949678421,0.26489484310150146,0.9080086580086579,63,639,,,,,,,,,,
,,,,,,,,,,63,639,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12663914263248444,0.3619023263454437,0.48854148387908936,0.8910256410256411
0.9047619047619048,0.6190476190476191,0.5931213188040027,0.9545454545454546,1.0,0.888888888888889,0.2098914533853531,0.14972668886184692,0.3596181273460388,0.9296536796536796,64,649,,,,,,,,,,
,,,,,,,,,,64,649,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.1266392469406128,0.361918568611145,0.4885578155517578,0.8910256410256411
0.9177489177489176,0.6428571428571429,0.6202388166207955,0.8636363636363636,0.9764705882352941,0.6666666666666665,0.16419795155525208,0.15164488554000854,0.3158428370952606,0.8906926406926406,65,659,,,,,,,,,,
,,,,,,,,,,65,659,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.1266395002603531,0.3619315028190613,0.4885709583759308,0.8910256410256411
0.8809523809523809,0.6190476190476191,0.5857223149262094,0.8181818181818182,0.8883928571428572,0.75,0.26279476284980774,0.3749776780605316,0.6377724409103394,0.8495670995670996,66,669,,,,,,,,,,
,,,,,,,,,,66,669,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.126638725399971,0.3619319200515747,0.4885706305503845,0.8910256410256411
0.9329004329004329,0.7142857142857143,0.6955223650064127,0.9545454545454546,0.9882352941176471,0.888888888888889,0.13117636740207672,0.14465539157390594,0.27583175897598267,0.9437229437229437,67,679,,,,,,,,,,
,,,,,,,,,,67,679,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.12663811445236206,0.36195772886276245,0.4885958135128021,0.8910256410256411
0.9307359307359306,0.6190476190476191,0.6007068321751088,1.0,1.0,1.0,0.16651245951652527,0.11289028823375702,0.2794027328491211,0.9653679653679653,68,689,,,,,,,,,,
,,,,,,,,,,68,689,0.9487179487179487,0.5647130647130647,0.551307855961247,0.8333333333333334,0.9641113603377754,0.0,0.1266363114118576,0.3619239628314972,0.4885603189468384,0.8910256410256411
0.9437229437229439,0.7380952380952381,0.7227480527861373,0.8181818181818182,0.9529411764705882,0.5,0.1585613340139389,0.19837570190429688,0.356937050819397,0.880952380952381,69,699,,,,,,,,,,
