train_loss_step,train_task_loss_step,train_concept_loss_step,epoch,step,val_loss,val_task_loss,val_concept_loss,train_c_logit_mean,train_c_logit_std,train_loss_epoch,train_task_loss_epoch,train_concept_loss_epoch
,,,31,415,,,,,,40.69412612915039,38.386478424072266,2.307652473449707
18.53892707824707,16.695079803466797,1.843847632408142,32,419,,,,,,,,
,,,32,428,52.629608154296875,50.718101501464844,1.9115009307861328,-11.51740837097168,16.555877685546875,,,
,,,32,428,,,,,,24.937808990478516,22.76421356201172,2.173596143722534
68.57099151611328,66.43317413330078,2.1378157138824463,33,429,,,,,,,,
14.591703414916992,11.856185913085938,2.7355170249938965,33,439,,,,,,,,
,,,33,441,42.748260498046875,41.2973518371582,1.450907826423645,-19.032962799072266,24.587907791137695,,,
,,,33,441,,,,,,30.69141387939453,28.289867401123047,2.4015448093414307
20.099750518798828,18.002033233642578,2.0977163314819336,34,449,,,,,,,,
,,,34,454,291.9698791503906,290.8901062011719,1.0797628164291382,-20.59749412536621,23.10523223876953,,,
,,,34,454,,,,,,13.721875190734863,11.577056884765625,2.1448190212249756
7.236725330352783,4.745025634765625,2.491699695587158,35,459,,,,,,,,
,,,35,467,254.77163696289062,253.4024658203125,1.3691742420196533,-12.928112030029297,18.016361236572266,,,
,,,35,467,,,,,,18.57663345336914,16.79238510131836,1.7842495441436768
16.68152618408203,14.771349906921387,1.9101769924163818,36,469,,,,,,,,
7.8846755027771,6.168896198272705,1.7157793045043945,36,479,,,,,,,,
,,,36,480,254.07968139648438,252.745361328125,1.3343231678009033,-11.139498710632324,17.242774963378906,,,
,,,36,480,,,,,,11.38823127746582,9.496885299682617,1.8913464546203613
3.183685779571533,1.5276730060577393,1.656012773513794,37,489,,,,,,,,
,,,37,493,317.22882080078125,316.215576171875,1.0132641792297363,-13.229780197143555,18.738088607788086,,,
,,,37,493,,,,,,6.750975131988525,4.98222541809082,1.7687501907348633
13.831912994384766,12.153085708618164,1.6788277626037598,38,499,,,,,,,,
,,,38,506,189.6783447265625,188.7444610595703,0.93388831615448,-9.984342575073242,15.010271072387695,,,
,,,38,506,,,,,,8.522961616516113,7.15720272064209,1.3657586574554443
6.05938196182251,4.293205738067627,1.7661763429641724,39,509,,,,,,,,
0.32974255084991455,0.0,0.32974255084991455,39,519,,,,,,,,
,,,39,519,171.64207458496094,170.75489807128906,0.8871811628341675,-11.018636703491211,15.885552406311035,,,
,,,39,519,,,,,,6.023519992828369,4.757716655731201,1.2658028602600098
5.053360462188721,4.312761306762695,0.7405990362167358,40,529,,,,,,,,
,,,40,532,209.37950134277344,208.57376098632812,0.8057474493980408,-14.724532127380371,20.42867088317871,,,
,,,40,532,,,,,,5.316394805908203,4.26511812210083,1.051276683807373
15.449152946472168,14.534826278686523,0.9143269062042236,41,539,,,,,,,,
,,,41,545,132.52923583984375,131.6009979248047,0.9282469749450684,-11.48249626159668,18.7054386138916,,,
,,,41,545,,,,,,6.287008285522461,5.276162147521973,1.01084566116333
12.504775047302246,11.337873458862305,1.1669012308120728,42,549,,,,,,,,
,,,42,558,151.14649963378906,150.3841094970703,0.7623986005783081,-14.064956665039062,19.210432052612305,,,
,,,42,558,,,,,,9.932662963867188,8.973312377929688,0.959350049495697
5.8163652420043945,4.567583084106445,1.2487819194793701,43,559,,,,,,,,
2.2152047157287598,1.3289287090301514,0.8862760066986084,43,569,,,,,,,,
,,,43,571,151.5942840576172,150.8549346923828,0.739341676235199,-14.24841022491455,18.172893524169922,,,
,,,43,571,,,,,,5.5472822189331055,4.335155487060547,1.2121258974075317
3.6531710624694824,1.9821349382400513,1.6710360050201416,44,579,,,,,,,,
,,,44,584,165.06788635253906,164.41632080078125,0.6515641212463379,-14.740180969238281,18.19349479675293,,,
,,,44,584,,,,,,3.979907989501953,2.8951339721679688,1.0847742557525635
1.8136448860168457,0.3976882994174957,1.4159566164016724,45,589,,,,,,,,
,,,45,597,194.3712921142578,193.7510986328125,0.6201893091201782,-15.777705192565918,18.881912231445312,,,
,,,45,597,,,,,,6.879268646240234,5.91957950592041,0.9596889019012451
4.723550319671631,4.38788366317749,0.33566662669181824,46,599,,,,,,,,
2.8947482109069824,2.285519599914551,0.6092287302017212,46,609,,,,,,,,
,,,46,610,218.6519775390625,218.05197143554688,0.6000040173530579,-16.20263671875,19.360004425048828,,,
,,,46,610,,,,,,3.3851325511932373,2.6603410243988037,0.724791407585144
1.4718616008758545,0.5908928513526917,0.8809687495231628,47,619,,,,,,,,
,,,47,623,233.7716827392578,233.18592834472656,0.5857628583908081,-15.895874977111816,19.22854232788086,,,
,,,47,623,,,,,,2.96174955368042,2.2590746879577637,0.702674925327301
0.9890373945236206,0.6497763395309448,0.3392610251903534,48,629,,,,,,,,
,,,48,636,288.99810791015625,288.4093933105469,0.588717520236969,-17.514484405517578,20.895294189453125,,,
,,,48,636,,,,,,3.6229987144470215,3.0390398502349854,0.5839589238166809
1.4983460903167725,1.0369246006011963,0.4614214301109314,49,639,,,,,,,,
0.5611370801925659,0.0,0.5611370801925659,49,649,,,,,,,,
,,,49,649,262.2214660644531,261.69293212890625,0.5285554528236389,-15.909078598022461,19.6815128326416,,,
,,,49,649,,,,,,2.0593698024749756,1.433574914932251,0.6257950067520142
0.8552447557449341,0.5157296657562256,0.3395150899887085,50,659,,,,,,,,
,,,50,662,326.9233093261719,326.3818359375,0.5414865612983704,-17.34471321105957,21.007598876953125,,,
,,,50,662,,,,,,3.073063373565674,2.6098103523254395,0.4632529318332672
0.9659051895141602,0.5765963792800903,0.3893088102340698,51,669,,,,,,,,
,,,51,675,344.623779296875,344.09295654296875,0.5307785868644714,-17.919750213623047,21.569272994995117,,,
,,,51,675,,,,,,2.4014244079589844,1.9204798936843872,0.4809443950653076
1.130967617034912,0.42406755685806274,0.7069000005722046,52,679,,,,,,,,
,,,52,688,279.3429870605469,278.8708801269531,0.4721040427684784,-15.483573913574219,19.406810760498047,,,
,,,52,688,,,,,,1.7124141454696655,1.1678717136383057,0.5445425510406494
2.479961395263672,1.9852652549743652,0.49469617009162903,53,689,,,,,,,,
5.226266860961914,4.8944878578186035,0.33177897334098816,53,699,,,,,,,,
,,,53,701,334.56390380859375,334.0846862792969,0.4792204797267914,-15.811585426330566,19.57840347290039,,,
,,,53,701,,,,,,1.4793064594268799,1.0430619716644287,0.43624448776245117
4.313016414642334,3.857227087020874,0.4557895362377167,54,709,,,,,,,,
,,,54,714,330.78662109375,330.3187561035156,0.46786996722221375,-15.631309509277344,19.159170150756836,,,
,,,54,714,,,,,,2.493351459503174,2.0262362957000732,0.4671151340007782
7.362951755523682,7.001815319061279,0.3611365854740143,55,719,,,,,,,,
,,,55,727,442.86474609375,442.35589599609375,0.508850634098053,-17.333600997924805,20.524887084960938,,,
,,,55,727,,,,,,3.3242640495300293,2.9605841636657715,0.363679975271225
1.488614559173584,1.0029950141906738,0.48561954498291016,56,729,,,,,,,,
4.609349727630615,4.176172733306885,0.4331769049167633,56,739,,,,,,,,
,,,56,740,362.1042785644531,361.6250305175781,0.4791828989982605,-16.749486923217773,19.81570053100586,,,
,,,56,740,,,,,,2.1701903343200684,1.7528071403503418,0.4173829257488251
0.9496164321899414,0.527040958404541,0.4225754737854004,57,749,,,,,,,,
,,,57,753,457.67926025390625,457.1953125,0.4839441776275635,-17.642457962036133,20.593008041381836,,,
,,,57,753,,,,,,1.3481684923171997,0.8872000575065613,0.46096840500831604
0.587790846824646,3.0547229812327714e-07,0.5877905488014221,58,759,,,,,,,,
,,,58,766,341.2437438964844,340.8140563964844,0.42964982986450195,-15.623363494873047,18.624526977539062,,,
,,,58,766,,,,,,1.3201137781143188,0.8684861660003662,0.4516276717185974
0.37102511525154114,0.0004476943286135793,0.3705774247646332,59,769,,,,,,,,
0.34398335218429565,0.0,0.34398335218429565,59,779,,,,,,,,
,,,59,779,340.17449951171875,339.76251220703125,0.4119940400123596,-15.424203872680664,18.6287899017334,,,
,,,59,779,,,,,,1.3063315153121948,0.8608113527297974,0.4455201327800751
1.347489595413208,0.9154359102249146,0.43205365538597107,60,789,,,,,,,,
,,,60,792,323.2600402832031,322.8606872558594,0.39936113357543945,-14.599998474121094,17.924964904785156,,,
,,,60,792,,,,,,1.1461536884307861,0.766635000705719,0.3795187771320343
2.558302879333496,2.2430992126464844,0.31520354747772217,61,799,,,,,,,,
,,,61,805,480.76239013671875,480.3215026855469,0.4408966302871704,-16.170244216918945,19.264280319213867,,,
,,,61,805,,,,,,1.639866590499878,1.281402587890625,0.35846400260925293
0.6841200590133667,0.4027135968208313,0.2814064621925354,62,809,,,,,,,,
,,,62,818,447.713623046875,447.2955627441406,0.41808074712753296,-14.882705688476562,18.295888900756836,,,
,,,62,818,,,,,,2.142967462539673,1.8087565898895264,0.3342110514640808
0.3046002984046936,3.725290076417309e-09,0.3046002984046936,63,819,,,,,,,,
2.29721999168396,1.8248403072357178,0.4723796844482422,63,829,,,,,,,,
,,,63,831,383.2496032714844,382.802490234375,0.447124183177948,-14.067254066467285,17.27048110961914,,,
,,,63,831,,,,,,2.6169559955596924,2.219494342803955,0.39746180176734924
3.0971522331237793,2.5675878524780273,0.529564380645752,64,839,,,,,,,,
,,,64,844,483.2103271484375,482.7474365234375,0.46287766098976135,-15.320751190185547,18.253494262695312,,,
,,,64,844,,,,,,2.412992238998413,1.9021235704421997,0.510868489742279
3.827195405960083,3.2607388496398926,0.5664566159248352,65,849,,,,,,,,
,,,65,857,373.5762939453125,373.1543884277344,0.42192739248275757,-13.990323066711426,17.11263656616211,,,
,,,65,857,,,,,,2.468045949935913,1.9083454608917236,0.5597003102302551
3.9312877655029297,3.3835747241973877,0.5477131605148315,66,859,,,,,,,,
1.651709794998169,1.1003113985061646,0.5513983964920044,66,869,,,,,,,,
,,,66,870,494.9253845214844,494.50054931640625,0.424832820892334,-15.378960609436035,17.9293155670166,,,
,,,66,870,,,,,,1.3045343160629272,0.814727783203125,0.4898066222667694
2.0783581733703613,1.7428622245788574,0.33549582958221436,67,879,,,,,,,,
,,,67,883,363.53863525390625,363.15521240234375,0.3834032714366913,-13.529744148254395,16.11507797241211,,,
,,,67,883,,,,,,2.02693247795105,1.6109167337417603,0.41601547598838806
1.3056635856628418,0.9311206340789795,0.37454289197921753,68,889,,,,,,,,
,,,68,896,387.2695617675781,386.8903503417969,0.3792296051979065,-12.647515296936035,15.384842872619629,,,
,,,68,896,,,,,,2.1906039714813232,1.786812424659729,0.40379148721694946
0.3532041311264038,0.15052804350852966,0.20267610251903534,69,899,,,,,,,,
0.5512061715126038,0.0,0.5512061715126038,69,909,,,,,,,,
,,,69,909,319.0433654785156,318.49755859375,0.5458135008811951,-12.002981185913086,15.237133026123047,,,
,,,69,909,,,,,,2.0750341415405273,1.6426163911819458,0.43241792917251587
0.4596672058105469,8.568157028321366e-08,0.4596671164035797,70,919,,,,,,,,
,,,70,922,464.79168701171875,464.3669738769531,0.42466604709625244,-14.337409973144531,16.645936965942383,,,
,,,70,922,,,,,,1.154390811920166,0.7153899073600769,0.4390009343624115
7.9982686042785645,7.368769645690918,0.6294988393783569,71,929,,,,,,,,
,,,71,935,491.597900390625,491.1732177734375,0.4246746301651001,-15.0399808883667,17.25475311279297,,,
,,,71,935,,,,,,2.812652826309204,2.3677818775177,0.4448707699775696
1.6323070526123047,1.242513656616211,0.38979339599609375,72,939,,,,,,,,
,,,72,948,351.4063720703125,350.9932556152344,0.4130796194076538,-11.425392150878906,14.540746688842773,,,
,,,72,948,,,,,,2.832057476043701,2.3917267322540283,0.4403304159641266
6.305167198181152,5.84721565246582,0.45795151591300964,73,949,,,,,,,,
4.675769329071045,4.161563873291016,0.514205276966095,73,959,,,,,,,,
,,,73,961,115.05355834960938,114.35387420654297,0.6996894478797913,-7.496734142303467,13.539851188659668,,,
,,,73,961,,,,,,6.150140285491943,5.679142475128174,0.4709978401660919
3.0223751068115234,2.422183036804199,0.6001921892166138,74,969,,,,,,,,
,,,74,974,226.0604705810547,225.5071563720703,0.5533154606819153,-9.371377944946289,15.761861801147461,,,
,,,74,974,,,,,,3.7138872146606445,3.085737466812134,0.6281496286392212
1.6597824096679688,1.1717714071273804,0.48801106214523315,75,979,,,,,,,,
,,,75,987,361.5887145996094,361.16143798828125,0.4273272454738617,-11.875934600830078,17.478395462036133,,,
,,,75,987,,,,,,3.28365421295166,2.811282157897949,0.4723719656467438
6.567191123962402,6.175450325012207,0.39174070954322815,76,989,,,,,,,,
3.646421432495117,3.260800838470459,0.38562071323394775,76,999,,,,,,,,
,,,76,1000,314.6813659667969,314.29656982421875,0.38480430841445923,-10.52258586883545,15.974970817565918,,,
,,,76,1000,,,,,,4.042486667633057,3.6262495517730713,0.41623684763908386
2.1478891372680664,1.8913253545761108,0.2565639019012451,77,1009,,,,,,,,
,,,77,1013,393.9243469238281,393.5743408203125,0.35001280903816223,-11.694523811340332,17.137248992919922,,,
,,,77,1013,,,,,,3.7815327644348145,3.382218599319458,0.3993147313594818
8.275854110717773,7.980114936828613,0.2957392632961273,78,1019,,,,,,,,
,,,78,1026,384.28387451171875,383.93505859375,0.3488125801086426,-10.862557411193848,16.1283016204834,,,
,,,78,1026,,,,,,1.3841159343719482,0.9679223895072937,0.41619348526000977
6.46946907043457,5.8209662437438965,0.6485030651092529,79,1029,,,,,,,,
22.734535217285156,22.370534896850586,0.3640002906322479,79,1039,,,,,,,,
,,,79,1039,450.6719665527344,450.3285217285156,0.3434065878391266,-12.231258392333984,17.914764404296875,,,
,,,79,1039,,,,,,2.5046603679656982,2.0660457611083984,0.4386141300201416
0.9546152353286743,0.6078196167945862,0.3467956483364105,80,1049,,,,,,,,
,,,80,1052,272.8821716308594,272.5433044433594,0.3388422429561615,-10.215950965881348,15.641931533813477,,,
,,,80,1052,,,,,,3.1434683799743652,2.7734363079071045,0.37003254890441895
1.0644161701202393,0.2968940734863281,0.7675220370292664,81,1059,,,,,,,,
,,,81,1065,325.43121337890625,325.09796142578125,0.33326455950737,-11.201354026794434,16.421897888183594,,,
,,,81,1065,,,,,,2.1595044136047363,1.568565011024475,0.5909395217895508
0.7530627250671387,0.20765051245689392,0.5454121828079224,82,1069,,,,,,,,
,,,82,1078,371.82061767578125,371.4900207519531,0.33061087131500244,-11.309454917907715,16.207035064697266,,,
,,,82,1078,,,,,,2.379035711288452,1.9276793003082275,0.4513564705848694
1.767660140991211,1.4029524326324463,0.36470773816108704,83,1079,,,,,,,,
0.383405864238739,0.0,0.383405864238739,83,1089,,,,,,,,
,,,83,1091,448.8411560058594,448.500244140625,0.3409288227558136,-12.45150089263916,17.294849395751953,,,
,,,83,1091,,,,,,1.9639160633087158,1.564329743385315,0.3995862305164337
4.773316383361816,4.400815963745117,0.3725002110004425,84,1099,,,,,,,,
,,,84,1104,629.9571533203125,629.6050415039062,0.35213416814804077,-14.457711219787598,19.516395568847656,,,
,,,84,1104,,,,,,2.756488561630249,2.3788788318634033,0.3776097297668457
8.013382911682129,7.7932586669921875,0.22012461721897125,85,1109,,,,,,,,
,,,85,1117,492.73468017578125,492.38958740234375,0.3450912535190582,-11.781392097473145,16.973703384399414,,,
,,,85,1117,,,,,,2.2918128967285156,1.9255332946777344,0.3662796914577484
2.8243720531463623,2.41119647026062,0.4131755828857422,86,1119,,,,,,,,
3.081533670425415,2.7589352130889893,0.3225984573364258,86,1129,,,,,,,,
,,,86,1130,435.46905517578125,435.1170959472656,0.3519435524940491,-10.269993782043457,15.266464233398438,,,
,,,86,1130,,,,,,2.4990694522857666,2.084402561187744,0.41466715931892395
5.145666122436523,4.586979866027832,0.5586864352226257,87,1139,,,,,,,,
,,,87,1143,445.33355712890625,444.968505859375,0.36507606506347656,-10.61543083190918,15.364517211914062,,,
,,,87,1143,,,,,,3.172365427017212,2.7928740978240967,0.3794911205768585
0.4188523590564728,7.4505797087454084e-09,0.4188523590564728,88,1149,,,,,,,,
,,,88,1156,455.28363037109375,454.927490234375,0.35615935921669006,-10.849051475524902,15.640543937683105,,,
,,,88,1156,,,,,,1.6383144855499268,1.2685372829437256,0.3697773516178131
3.2463297843933105,2.9468281269073486,0.29950177669525146,89,1159,,,,,,,,
0.7918913960456848,0.0,0.7918913960456848,89,1169,,,,,,,,
,,,89,1169,334.52459716796875,334.18096923828125,0.3436102569103241,-10.01069450378418,15.251208305358887,,,
,,,89,1169,,,,,,3.3230292797088623,2.9298746585845947,0.3931538760662079
0.2707274258136749,0.0,0.2707274258136749,90,1179,,,,,,,,
,,,90,1182,382.23291015625,381.9200744628906,0.3128197193145752,-10.863617897033691,16.17293357849121,,,
,,,90,1182,,,,,,1.8008309602737427,1.4291436672210693,0.3716872036457062
10.662105560302734,10.259761810302734,0.40234363079071045,91,1189,,,,,,,,
,,,91,1195,295.6849670410156,295.36871337890625,0.3162795603275299,-9.215791702270508,14.736599922180176,,,
,,,91,1195,,,,,,3.977001905441284,3.602856159210205,0.37414559721946716
3.0626940727233887,2.6655361652374268,0.3971579968929291,92,1199,,,,,,,,
,,,92,1208,259.86846923828125,259.52081298828125,0.3476526737213135,-7.651904106140137,13.224417686462402,,,
,,,92,1208,,,,,,3.7502596378326416,3.3905413150787354,0.3597179651260376
3.20033860206604,2.7321271896362305,0.46821141242980957,93,1209,,,,,,,,
20.62320899963379,20.281877517700195,0.34133121371269226,93,1219,,,,,,,,
,,,93,1221,360.3347473144531,359.9194030761719,0.4153566062450409,-8.650162696838379,14.159053802490234,,,
,,,93,1221,,,,,,4.88316011428833,4.430819988250732,0.4523400664329529
5.953281402587891,5.488288879394531,0.4649925231933594,94,1229,,,,,,,,
,,,94,1234,414.51898193359375,414.1448059082031,0.37416544556617737,-10.013092994689941,14.958993911743164,,,
,,,94,1234,,,,,,3.011106252670288,2.534120559692383,0.4769855737686157
3.0083463191986084,2.5382297039031982,0.4701167047023773,95,1239,,,,,,,,
,,,95,1247,375.810791015625,375.43328857421875,0.377505898475647,-10.026420593261719,14.296147346496582,,,
,,,95,1247,,,,,,3.349163293838501,2.9339537620544434,0.41520950198173523
8.681233406066895,8.196958541870117,0.48427441716194153,96,1249,,,,,,,,
4.831909656524658,4.447770595550537,0.38413894176483154,96,1259,,,,,,,,
,,,96,1260,369.1510314941406,368.8055725097656,0.34548527002334595,-10.700454711914062,14.434571266174316,,,
,,,96,1260,,,,,,3.4727165699005127,3.090521812438965,0.382194846868515
3.0571365356445312,2.743678569793701,0.3134579062461853,97,1269,,,,,,,,
,,,97,1273,517.0199584960938,516.65673828125,0.36321014165878296,-13.588479995727539,16.852127075195312,,,
,,,97,1273,,,,,,2.955183267593384,2.617692470550537,0.3374909460544586
2.294792890548706,1.9766695499420166,0.31812331080436707,98,1279,,,,,,,,
,,,98,1286,470.1792907714844,469.8400573730469,0.3392515778541565,-11.609127044677734,15.537101745605469,,,
,,,98,1286,,,,,,2.6634116172790527,2.265446186065674,0.3979654312133789
